# L1 = 1, c = 0.5, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
4.13201e-06, 64, 4.30873e-05, 1.63982e-79, 404.679, 3.54835e+21, 4.62422e-05, 9.59276e-06
4.13201e-06, 65, 4.54436e-05, 8.8825e-81, 371.601, 3.77537e+21, 4.81681e-05, 9.99105e-06
4.13201e-06, 66, 4.80497e-05, 4.80532e-82, 341.672, 4.01312e+21, 5.01433e-05, 1.03995e-05
4.13201e-06, 67, 5.07531e-05, 2.5964e-83, 314.55, 4.26192e+21, 5.21683e-05, 1.08183e-05
4.13201e-06, 68, 5.35954e-05, 1.4012e-84, 289.936, 4.52212e+21, 5.42437e-05, 1.12475e-05
4.13201e-06, 69, 5.6472e-05, 7.55309e-86, 267.566, 4.79405e+21, 5.637e-05, 1.16872e-05
4.13201e-06, 70, 5.94903e-05, 4.06684e-87, 247.207, 5.07807e+21, 5.85476e-05, 1.21375e-05
4.13201e-06, 71, 6.26176e-05, 2.18731e-88, 228.654, 5.37452e+21, 6.0777e-05, 1.25986e-05
4.13201e-06, 72, 6.58659e-05, 1.17517e-89, 211.725, 5.68377e+21, 6.30587e-05, 1.30704e-05
4.13201e-06, 73, 6.92267e-05, 6.30723e-91, 196.257, 6.00618e+21, 6.53931e-05, 1.35531e-05
4.13201e-06, 74, 7.27072e-05, 3.38172e-92, 182.107, 6.34211e+21, 6.77809e-05, 1.40469e-05
4.13201e-06, 75, 7.62414e-05, 1.81137e-93, 169.147, 6.69193e+21, 7.02224e-05, 1.45517e-05
4.13201e-06, 76, 7.99318e-05, 9.69308e-95, 157.263, 7.05604e+21, 7.27181e-05, 1.50678e-05
4.13201e-06, 77, 8.37451e-05, 5.18215e-96, 146.353, 7.4348e+21, 7.52686e-05, 1.55952e-05
4.13201e-06, 78, 8.76787e-05, 2.76798e-97, 136.326, 7.82862e+21, 7.78742e-05, 1.61339e-05
nan, nan, nan, nan, nan, nan, nan, nan
4.13201e-06, 80, 9.59467e-05, 7.87628e-100, 118.606, 8.66296e+21, 8.32529e-05, 1.72461e-05
nan, nan, nan, nan, nan, nan, nan, nan
4.13201e-06, 82, 0.000104726, 2.23364e-102, 103.544, 9.56229e+21, 8.88579e-05, 1.84049e-05
4.13201e-06, 83, 0.000109293, 1.18804e-103, 96.8659, 1.00373e+22, 9.17464e-05, 1.90021e-05
4.13201e-06, 84, 0.000113902, 6.31404e-105, 90.6911, 1.05299e+22, 9.46929e-05, 1.96112e-05
4.13201e-06, 85, 0.000118734, 3.35314e-106, 84.976, 1.10403e+22, 9.76979e-05, 2.02325e-05
4.13201e-06, 86, 0.000123698, 1.77939e-107, 79.6818, 1.15691e+22, 0.000100762, 2.08658e-05
4.13201e-06, 87, 0.000128793, 9.43566e-109, 74.773, 1.21167e+22, 0.000103885, 2.15115e-05
4.13201e-06, 88, 0.000134027, 4.99992e-110, 70.2176, 1.26834e+22, 0.000107068, 2.21694e-05
4.13201e-06, 89, 0.000139402, 2.64759e-111, 65.9866, 1.32699e+22, 0.000110311, 2.28399e-05
nan, nan, nan, nan, nan, nan, nan, nan
4.13201e-06, 91, 0.000150633, 7.40871e-114, 58.3946, 1.45035e+22, 0.00011698, 2.42184e-05
4.13201e-06, 92, 0.000156389, 3.91525e-115, 54.988, 1.51516e+22, 0.000120407, 2.49266e-05
nan, nan, nan, nan, nan, nan, nan, nan
4.13201e-06, 94, 0.000168426, 1.09135e-117, 48.8537, 1.65127e+22, 0.000127447, 2.63817e-05
4.13201e-06, 95, 0.00017463, 5.75659e-119, 46.0915, 1.72267e+22, 0.000131061, 2.71286e-05
4.13201e-06, 96, 0.000181069, 3.03463e-120, 43.512, 1.79635e+22, 0.000134739, 2.78887e-05
nan, nan, nan, nan, nan, nan, nan, nan
4.13201e-06, 98, 0.000194209, 8.4183e-123, 38.847, 1.95079e+22, 0.000142286, 2.94483e-05
4.13201e-06, 99, 0.000201228, 4.4301e-124, 36.7373, 2.03164e+22, 0.000146156, 3.02481e-05
4.13201e-06, 100, 0.000208108, 2.33004e-125, 34.7617, 2.11498e+22, 0.000150092, 3.10614e-05
4.13201e-06, 101, 0.000215098, 1.22483e-126, 32.9104, 2.20086e+22, 0.000154093, 3.18882e-05
4.13201e-06, 102, 0.000222408, 6.43517e-128, 31.1745, 2.28932e+22, 0.00015816, 3.27285e-05
4.13201e-06, 103, 0.000229937, 3.37922e-129, 29.5458, 2.38043e+22, 0.000162294, 3.35826e-05
4.13201e-06, 104, 0.00023766, 1.77358e-130, 28.0167, 2.47423e+22, 0.000166494, 3.44505e-05
4.13201e-06, 105, 0.000245441, 9.30395e-132, 26.5803, 2.57077e+22, 0.000170762, 3.53323e-05
4.97702e-06, 5, 1.97283e-09, 4.18542e+10, 4.13007e+08, 7.56419e+16, 7.27884e-08, 1.93253e-08
4.97702e-06, 6, 4.21131e-09, 4.12853e+08, 1.51517e+08, 1.56851e+17, 1.12206e-07, 2.91174e-08
4.97702e-06, 7, 7.97445e-09, 3.85872e+06, 6.49012e+07, 2.90586e+17, 1.62581e-07, 4.22852e-08
4.97702e-06, 8, 1.38792e-08, 34658.8, 3.11385e+07, 4.95727e+17, 2.24945e-07, 5.75386e-08
4.97702e-06, 9, 2.26006e-08, 301.701, 1.62914e+07, 7.94058e+17, 3.0029e-07, 7.57898e-08
4.97702e-06, 10, 3.49315e-08, 2.5595, 9.12625e+06, 1.21027e+18, 3.89572e-07, 9.43334e-08
4.97702e-06, 11, 5.16985e-08, 0.0212699, 5.40297e+06, 1.77196e+18, 4.93714e-07, 1.23724e-07
4.97702e-06, 12, 7.39785e-08, 0.000168442, 3.34808e+06, 2.50962e+18, 6.13613e-07, 1.53422e-07
4.97702e-06, 13, 1.0276e-07, 1.29988e-06, 2.15578e+06, 3.45665e+18, 7.50139e-07, 1.84676e-07
4.97702e-06, 14, 1.39083e-07, 1.0253e-08, 1.43413e+06, 4.64937e+18, 9.04142e-07, 2.24623e-07
4.97702e-06, 15, 1.84417e-07, 8.0089e-11, 981274, 6.12699e+18, 1.07645e-06, 2.68198e-07
4.97702e-06, 16, 2.39998e-07, 6.19481e-13, 688070, 7.93163e+18, 1.26788e-06, 3.09458e-07
4.97702e-06, 17, 3.07273e-07, 4.75184e-15, 492973, 1.01083e+19, 1.47921e-06, 3.63624e-07
4.97702e-06, 18, 3.87315e-07, 3.62026e-17, 359993, 1.27049e+19, 1.71124e-06, 4.24693e-07
4.97702e-06, 19, 4.82184e-07, 2.74101e-19, 267391, 1.57724e+19, 1.96472e-06, 4.80544e-07
4.97702e-06, 20, 5.93767e-07, 2.06383e-21, 201664, 1.93643e+19, 2.2404e-06, 5.39278e-07
4.97702e-06, 21, 7.22275e-07, 1.55e-23, 154201, 2.35375e+19, 2.53903e-06, 6.02423e-07
4.97702e-06, 22, 8.70859e-07, 1.18442e-25, 119390, 2.83513e+19, 2.86132e-06, 6.70149e-07
4.97702e-06, 23, 1.04106e-06, 1.06181e-27, 93495.2, 3.38683e+19, 3.208e-06, 7.42627e-07
4.97702e-06, 24, 1.23395e-06, 1.92537e-29, 73982.8, 4.01539e+19, 3.57977e-06, 8.20026e-07
4.97702e-06, 25, 1.45302e-06, 8.47469e-31, 59104.7, 4.72762e+19, 3.97733e-06, 9.02508e-07
4.97702e-06, 26, 1.69882e-06, 4.95281e-32, 47636.4, 5.53064e+19, 4.40136e-06, 9.90232e-07
4.97702e-06, 27, 1.98151e-06, 2.99997e-33, 38707.2, 6.43187e+19, 4.85254e-06, 1.08336e-06
4.97702e-06, 28, 2.28027e-06, 1.81382e-34, 31690.1, 7.439e+19, 5.33154e-06, 1.18205e-06
4.97702e-06, 29, 2.61949e-06, 1.09006e-35, 26127.8, 8.56001e+19, 5.83901e-06, 1.28645e-06
4.97702e-06, 30, 2.99374e-06, 6.51078e-37, 21683.3, 9.80319e+19, 6.37562e-06, 1.39674e-06
4.97702e-06, 31, 3.40638e-06, 3.86619e-38, 18105.2, 1.11771e+20, 6.94201e-06, 1.51306e-06
4.97702e-06, 32, 3.8609e-06, 2.28326e-39, 15204.3, 1.26906e+20, 7.53882e-06, 1.63555e-06
4.97702e-06, 33, 4.35681e-06, 1.34151e-40, 12837.1, 1.43528e+20, 8.16668e-06, 1.76437e-06
4.97702e-06, 34, 4.89247e-06, 7.84387e-42, 10893.3, 1.61733e+20, 8.82622e-06, 1.89965e-06
4.97702e-06, 35, 5.47955e-06, 4.56543e-43, 9287.91, 1.81616e+20, 9.51806e-06, 2.04154e-06
4.97702e-06, 36, 6.11477e-06, 2.64581e-44, 7954.79, 2.03279e+20, 1.02428e-05, 2.1902e-06
4.97702e-06, 37, 6.81451e-06, 1.52708e-45, 6842, 2.26824e+20, 1.10011e-05, 2.34576e-06
4.97702e-06, 38, 7.5417e-06, 8.77983e-47, 5908.57, 2.52358e+20, 1.17935e-05, 2.50835e-06
4.97702e-06, 39, 8.33972e-06, 5.02938e-48, 5121.97, 2.79989e+20, 1.26206e-05, 2.67811e-06
4.97702e-06, 40, 9.19482e-06, 2.87097e-49, 4456.18, 3.09829e+20, 1.34831e-05, 2.85514e-06
4.97702e-06, 41, 1.01131e-05, 1.63343e-50, 3890.28, 3.41993e+20, 1.43814e-05, 3.03959e-06
4.97702e-06, 42, 1.1094e-05, 9.26399e-52, 3407.39, 3.76599e+20, 1.53162e-05, 3.23159e-06
4.97702e-06, 43, 1.21608e-05, 5.23825e-53, 2993.75, 4.13767e+20, 1.62881e-05, 3.43127e-06
4.97702e-06, 44, 1.32612e-05, 2.95341e-54, 2638.17, 4.53621e+20, 1.72977e-05, 3.63877e-06
4.97702e-06, 45, 1.44631e-05, 1.66061e-55, 2331.44, 4.96286e+20, 1.83454e-05, 3.8542e-06
4.97702e-06, 46, 1.57189e-05, 9.31251e-57, 2065.97, 5.41893e+20, 1.94319e-05, 4.07768e-06
4.97702e-06, 47, 1.70878e-05, 5.2092e-58, 1835.5, 5.90573e+20, 2.05578e-05, 4.30932e-06
4.97702e-06, 48, 1.84521e-05, 2.90688e-59, 1634.8, 6.42462e+20, 2.17236e-05, 4.54921e-06
4.97702e-06, 49, 1.9948e-05, 1.61836e-60, 1459.53, 6.97697e+20, 2.29298e-05, 4.79747e-06
4.97702e-06, 50, 2.15292e-05, 8.98993e-62, 1306.04, 7.56419e+20, 2.4177e-05, 5.05424e-06
4.97702e-06, 51, 2.31932e-05, 4.98321e-63, 1171.27, 8.18772e+20, 2.54657e-05, 5.31963e-06
4.97702e-06, 52, 2.49497e-05, 2.75656e-64, 1052.63, 8.84903e+20, 2.67965e-05, 5.59378e-06
4.97702e-06, 53, 2.67934e-05, 1.52184e-65, 947.927, 9.54961e+20, 2.817e-05, 5.8768e-06
4.97702e-06, 54, 2.87465e-05, 8.3857e-67, 855.316, 1.0291e+21, 2.95866e-05, 6.16879e-06
4.97702e-06, 55, 3.07713e-05, 4.61225e-68, 773.21, 1.10747e+21, 3.10469e-05, 6.46982e-06
nan, nan, nan, nan, nan, nan, nan, nan
nan, nan, nan, nan, nan, nan, nan, nan
4.97702e-06, 58, 3.74765e-05, 7.59491e-72, 577.349, 1.3696e+21, 3.56953e-05, 7.42809e-06
4.97702e-06, 59, 3.99233e-05, 4.14929e-73, 525.541, 1.46653e+21, 3.73356e-05, 7.76623e-06
nan, nan, nan, nan, nan, nan, nan, nan
nan, nan, nan, nan, nan, nan, nan, nan
4.97702e-06, 62, 4.79482e-05, 6.70493e-77, 400.072, 1.78834e+21, 4.25366e-05, 8.83858e-06
4.97702e-06, 63, 5.08792e-05, 3.64161e-78, 366.37, 1.90653e+21, 4.43652e-05, 9.21574e-06
4.97702e-06, 64, 5.38568e-05, 1.97517e-79, 335.972, 2.0305e+21, 4.62422e-05, 9.60295e-06
4.97702e-06, 65, 5.69578e-05, 1.0699e-80, 308.51, 2.16041e+21, 4.81681e-05, 1.00003e-05
4.97702e-06, 66, 6.02189e-05, 5.78802e-82, 283.662, 2.29646e+21, 5.01433e-05, 1.0408e-05
4.97702e-06, 67, 6.35907e-05, 3.12738e-83, 261.145, 2.43883e+21, 5.21683e-05, 1.0826e-05
nan, nan, nan, nan, nan, nan, nan, nan
4.97702e-06, 69, 7.07859e-05, 9.09773e-86, 222.138, 2.74333e+21, 5.637e-05, 1.16937e-05
nan, nan, nan, nan, nan, nan, nan, nan
4.97702e-06, 71, 7.84097e-05, 2.63463e-88, 189.833, 3.0755e+21, 6.0777e-05, 1.26042e-05
4.97702e-06, 72, 8.26619e-05, 1.4155e-89, 175.778, 3.25246e+21, 6.30587e-05, 1.30757e-05
4.97702e-06, 73, 8.6683e-05, 7.59708e-91, 162.936, 3.43695e+21, 6.53931e-05, 1.35582e-05
4.97702e-06, 74, 9.09491e-05, 4.07329e-92, 151.188, 3.62919e+21, 6.77809e-05, 1.40518e-05
4.97702e-06, 75, 9.54204e-05, 2.18181e-93, 140.429, 3.82937e+21, 7.02224e-05, 1.45566e-05
4.97702e-06, 76, 0.000100026, 1.16754e-94, 130.562, 4.03772e+21, 7.27181e-05, 1.50726e-05
4.97702e-06, 77, 0.000104776, 6.24192e-96, 121.505, 4.25447e+21, 7.52686e-05, 1.55999e-05
4.97702e-06, 78, 0.00010973, 3.33404e-97, 113.181, 4.47982e+21, 7.78742e-05, 1.61387e-05
4.97702e-06, 79, 0.000114821, 1.77925e-98, 105.522, 4.71401e+21, 8.05355e-05, 1.66889e-05
4.97702e-06, 80, 0.000120022, 9.48701e-100, 98.4686, 4.95727e+21, 8.32529e-05, 1.72506e-05
4.97702e-06, 81, 0.000125389, 5.05422e-101, 91.9655, 5.20982e+21, 8.60268e-05, 1.7824e-05
4.97702e-06, 82, 0.000130896, 2.69042e-102, 85.9639, 5.47189e+21, 8.88579e-05, 1.84091e-05
4.97702e-06, 83, 0.000136973, 1.431e-103, 80.4198, 5.74374e+21, 9.17464e-05, 1.90059e-05
nan, nan, nan, nan, nan, nan, nan, nan
4.97702e-06, 85, 0.000148398, 4.03887e-106, 70.5486, 6.31769e+21, 9.76979e-05, 2.02356e-05
4.97702e-06, 86, 0.000154826, 2.14328e-107, 66.1532, 6.62028e+21, 0.000100762, 2.08686e-05
4.97702e-06, 87, 0.000161177, 1.13653e-108, 62.0778, 6.93361e+21, 0.000103885, 2.15138e-05
4.97702e-06, 88, 0.000168205, 6.02243e-110, 58.2959, 7.25793e+21, 0.000107068, 2.21714e-05
4.97702e-06, 89, 0.000174679, 3.18903e-111, 54.7832, 7.59351e+21, 0.000110311, 2.28414e-05
4.97702e-06, 90, 0.000181874, 1.68752e-112, 51.518, 7.94058e+21, 0.000113615, 2.3524e-05
4.97702e-06, 91, 0.000188049, 8.92382e-114, 48.4803, 8.29942e+21, 0.00011698, 2.42192e-05
4.97702e-06, 92, 0.000195317, 4.71593e-115, 45.652, 8.67029e+21, 0.000120407, 2.49272e-05
4.97702e-06, 93, 0.000202631, 2.49061e-116, 43.0166, 9.05345e+21, 0.000123896, 2.5648e-05
4.97702e-06, 94, 0.000210196, 1.31454e-117, 40.5592, 9.44917e+21, 0.000127447, 2.63817e-05
4.97702e-06, 95, 0.000217985, 6.93384e-119, 38.266, 9.85773e+21, 0.000131061, 2.71284e-05
4.97702e-06, 96, 0.000225869, 3.65522e-120, 36.1244, 1.02794e+22, 0.000134739, 2.78882e-05
4.97702e-06, 97, 0.000233966, 1.92574e-121, 34.1231, 1.07144e+22, 0.00013848, 2.86611e-05
4.97702e-06, 98, 0.000242257, 1.01399e-122, 32.2514, 1.11631e+22, 0.000142286, 2.94474e-05
4.97702e-06, 99, 0.000250854, 5.33608e-124, 30.4999, 1.16258e+22, 0.000146156, 3.0247e-05
4.97702e-06, 100, 0.000259466, 2.80654e-125, 28.8597, 1.21027e+22, 0.000150092, 3.106e-05
4.97702e-06, 101, 0.000268268, 1.47532e-126, 27.3228, 1.25941e+22, 0.000154093, 3.18866e-05
4.97702e-06, 102, 0.000277347, 7.75118e-128, 25.8816, 1.31004e+22, 0.00015816, 3.27269e-05
4.97702e-06, 103, 0.000286741, 4.07028e-129, 24.5295, 1.36217e+22, 0.000162294, 3.35808e-05
4.97702e-06, 104, 0.000296212, 2.13628e-130, 23.26, 1.41584e+22, 0.000166494, 3.44486e-05
4.97702e-06, 105, 0.000305879, 1.12066e-131, 22.0674, 1.47109e+22, 0.000170762, 3.53302e-05
5.99484e-06, 5, 2.50454e-09, 2.91716e+10, 3.42886e+08, 4.32851e+16, 7.27884e-08, 1.99938e-08
5.99484e-06, 6, 5.33377e-09, 2.87637e+08, 1.25792e+08, 8.97559e+16, 1.12206e-07, 2.99715e-08
5.99484e-06, 7, 1.01063e-08, 2.68858e+06, 5.38822e+07, 1.66284e+17, 1.62581e-07, 4.25621e-08
5.99484e-06, 8, 1.75681e-08, 24171.6, 2.58517e+07, 2.83673e+17, 2.24945e-07, 5.83556e-08
5.99484e-06, 9, 2.86114e-08, 210.242, 1.35254e+07, 4.54389e+17, 3.0029e-07, 7.53067e-08
5.99484e-06, 10, 4.42088e-08, 1.78374, 7.57677e+06, 6.92561e+17, 3.89572e-07, 9.89718e-08
5.99484e-06, 11, 6.54741e-08, 0.0148184, 4.48564e+06, 1.01398e+18, 4.93714e-07, 1.25823e-07
5.99484e-06, 12, 9.35498e-08, 0.000116659, 2.77963e+06, 1.43609e+18, 6.13613e-07, 1.52954e-07
5.99484e-06, 13, 1.29981e-07, 9.01575e-07, 1.78976e+06, 1.97802e+18, 7.50139e-07, 1.8846e-07
5.99484e-06, 14, 1.76169e-07, 7.09746e-09, 1.19064e+06, 2.66054e+18, 9.04142e-07, 2.21903e-07
5.99484e-06, 15, 2.33506e-07, 5.53357e-11, 814671, 3.50609e+18, 1.07645e-06, 2.66428e-07
5.99484e-06, 16, 3.03465e-07, 4.27838e-13, 571247, 4.53877e+18, 1.26788e-06, 3.07419e-07
5.99484e-06, 17, 3.88287e-07, 3.27862e-15, 409275, 5.78434e+18, 1.47921e-06, 3.63224e-07
5.99484e-06, 18, 4.89431e-07, 2.49392e-17, 298872, 7.27023e+18, 1.71124e-06, 4.26532e-07
5.99484e-06, 19, 6.09142e-07, 1.88676e-19, 221993, 9.02553e+18, 1.96472e-06, 4.82318e-07
5.99484e-06, 20, 7.4983e-07, 1.42096e-21, 167425, 1.1081e+19, 2.2404e-06, 5.56216e-07
5.99484e-06, 21, 9.12003e-07, 1.06917e-23, 128020, 1.3469e+19, 2.53903e-06, 6.20311e-07
5.99484e-06, 22, 1.10003e-06, 8.3133e-26, 99119.6, 1.62237e+19, 2.86132e-06, 7.09356e-07
5.99484e-06, 23, 1.31398e-06, 8.36731e-28, 77621.3, 1.93807e+19, 3.208e-06, 7.94584e-07
5.99484e-06, 24, 1.55769e-06, 1.99202e-29, 61421.8, 2.29775e+19, 3.57977e-06, 8.86169e-07
5.99484e-06, 25, 1.83216e-06, 9.9668e-31, 49069.8, 2.70532e+19, 3.97733e-06, 9.75881e-07
5.99484e-06, 26, 2.14292e-06, 5.94799e-32, 39548.6, 3.16484e+19, 4.40136e-06, 1.06628e-06
5.99484e-06, 27, 2.48797e-06, 3.61218e-33, 32135.4, 3.68055e+19, 4.85254e-06, 1.16187e-06
5.99484e-06, 28, 2.87558e-06, 2.18466e-34, 26309.6, 4.25687e+19, 5.33154e-06, 1.2628e-06
5.99484e-06, 29, 3.30282e-06, 1.31298e-35, 21691.8, 4.89835e+19, 5.83901e-06, 1.36924e-06
5.99484e-06, 30, 3.77487e-06, 7.84225e-37, 18001.9, 5.60974e+19, 6.37562e-06, 1.48134e-06
5.99484e-06, 31, 4.29545e-06, 4.65684e-38, 15031.2, 6.39595e+19, 6.94201e-06, 1.59926e-06
5.99484e-06, 32, 4.86422e-06, 2.7502e-39, 12622.9, 7.26203e+19, 7.53882e-06, 1.72314e-06
5.99484e-06, 33, 5.48809e-06, 1.61586e-40, 10657.6, 8.21323e+19, 8.16668e-06, 1.85313e-06
5.99484e-06, 34, 6.16653e-06, 9.44797e-42, 9043.78, 9.25494e+19, 8.82622e-06, 1.98938e-06
5.99484e-06, 35, 6.89987e-06, 5.49908e-43, 7710.99, 1.03927e+20, 9.51806e-06, 2.13204e-06
5.99484e-06, 36, 7.69832e-06, 3.18689e-44, 6604.2, 1.16324e+20, 1.02428e-05, 2.28124e-06
5.99484e-06, 37, 8.56722e-06, 1.83938e-45, 5680.35, 1.29797e+20, 1.10011e-05, 2.43714e-06
5.99484e-06, 38, 9.49882e-06, 1.05753e-46, 4905.4, 1.44408e+20, 1.17935e-05, 2.59988e-06
5.99484e-06, 39, 1.05011e-05, 6.05791e-48, 4252.35, 1.6022e+20, 1.26206e-05, 2.76961e-06
5.99484e-06, 40, 1.15775e-05, 3.45809e-49, 3699.6, 1.77296e+20, 1.34831e-05, 2.94645e-06
5.99484e-06, 41, 1.27223e-05, 1.96747e-50, 3229.78, 1.95701e+20, 1.43814e-05, 3.13057e-06
5.99484e-06, 42, 1.39538e-05, 1.11585e-51, 2828.87, 2.15504e+20, 1.53162e-05, 3.32209e-06
5.99484e-06, 43, 1.5268e-05, 6.30949e-53, 2485.47, 2.36773e+20, 1.62881e-05, 3.52114e-06
5.99484e-06, 44, 1.66671e-05, 3.5574e-54, 2190.25, 2.59579e+20, 1.72977e-05, 3.72785e-06
5.99484e-06, 45, 1.81807e-05, 2.00021e-55, 1935.6, 2.83993e+20, 1.83454e-05, 3.94235e-06
5.99484e-06, 46, 1.97352e-05, 1.1217e-56, 1715.21, 3.10091e+20, 1.94319e-05, 4.16477e-06
5.99484e-06, 47, 2.14127e-05, 6.2745e-58, 1523.86, 3.37948e+20, 2.05578e-05, 4.39526e-06
5.99484e-06, 48, 2.31855e-05, 3.50134e-59, 1357.24, 3.6764e+20, 2.17236e-05, 4.63395e-06
5.99484e-06, 49, 2.50645e-05, 1.94932e-60, 1211.73, 3.99248e+20, 2.29298e-05, 4.88096e-06
5.99484e-06, 50, 2.70431e-05, 1.08284e-61, 1084.3, 4.32851e+20, 2.4177e-05, 5.13641e-06
5.99484e-06, 51, 2.9131e-05, 6.00229e-63, 972.408, 4.68531e+20, 2.54657e-05, 5.40043e-06
5.99484e-06, 52, 3.1332e-05, 3.32029e-64, 873.908, 5.06374e+20, 2.67965e-05, 5.67312e-06
5.99484e-06, 53, 3.36413e-05, 1.83306e-65, 786.986, 5.46464e+20, 2.817e-05, 5.95459e-06
5.99484e-06, 54, 3.60715e-05, 1.01006e-66, 710.099, 5.88889e+20, 2.95866e-05, 6.24496e-06
5.99484e-06, 55, 3.8644e-05, 5.55547e-68, 641.933, 6.33737e+20, 3.10469e-05, 6.54436e-06
5.99484e-06, 56, 4.12922e-05, 3.05018e-69, 581.367, 6.81099e+20, 3.25514e-05, 6.8529e-06
5.99484e-06, 57, 4.40915e-05, 1.67181e-70, 527.439, 7.31068e+20, 3.41007e-05, 7.17072e-06
5.99484e-06, 58, 4.70196e-05, 9.14809e-72, 479.325, 7.83736e+20, 3.56953e-05, 7.49794e-06
5.99484e-06, 59, 5.00788e-05, 4.99783e-73, 436.313, 8.39201e+20, 3.73356e-05, 7.83467e-06
5.99484e-06, 60, 5.32799e-05, 2.72623e-74, 397.789, 8.97559e+20, 3.90223e-05, 8.181e-06
5.99484e-06, 61, 5.67485e-05, 1.4849e-75, 363.22, 9.58909e+20, 4.07558e-05, 8.53705e-06
5.99484e-06, 62, 6.00902e-05, 8.07612e-77, 332.147, 1.02335e+21, 4.25366e-05, 8.9029e-06
5.99484e-06, 63, 6.39377e-05, 4.38633e-78, 304.166, 1.09099e+21, 4.43652e-05, 9.27864e-06
5.99484e-06, 64, 6.7502e-05, 2.37909e-79, 278.93, 1.16192e+21, 4.62422e-05, 9.66439e-06
5.99484e-06, 65, 7.14966e-05, 1.2887e-80, 256.13, 1.23626e+21, 4.81681e-05, 1.00602e-05
5.99484e-06, 66, 7.54912e-05, 6.9717e-82, 235.501, 1.31412e+21, 5.01433e-05, 1.04663e-05
5.99484e-06, 67, 7.96613e-05, 3.76694e-83, 216.807, 1.39559e+21, 5.21683e-05, 1.08827e-05
5.99484e-06, 68, 8.40424e-05, 2.03291e-84, 199.841, 1.48079e+21, 5.42437e-05, 1.13096e-05
nan, nan, nan, nan, nan, nan, nan, nan
5.99484e-06, 70, 9.32963e-05, 5.90028e-87, 170.39, 1.66284e+21, 5.85476e-05, 1.21952e-05
5.99484e-06, 71, 9.82809e-05, 3.17342e-88, 157.603, 1.75991e+21, 6.0777e-05, 1.26541e-05
5.99484e-06, 72, 0.000103344, 1.70497e-89, 145.934, 1.86118e+21, 6.30587e-05, 1.31239e-05
5.99484e-06, 73, 0.000108423, 9.15071e-91, 135.272, 1.96675e+21, 6.53931e-05, 1.36045e-05
5.99484e-06, 74, 0.000113891, 4.90629e-92, 125.519, 2.07675e+21, 6.77809e-05, 1.40962e-05
5.99484e-06, 75, 0.000119397, 2.62799e-93, 116.586, 2.19131e+21, 7.02224e-05, 1.4599e-05
5.99484e-06, 76, 0.000125141, 1.4063e-94, 108.395, 2.31053e+21, 7.27181e-05, 1.51129e-05
5.99484e-06, 77, 0.000131117, 7.51841e-96, 100.875, 2.43456e+21, 7.52686e-05, 1.5638e-05
5.99484e-06, 78, 0.000137269, 4.01586e-97, 93.9645, 2.56352e+21, 7.78742e-05, 1.61745e-05
5.99484e-06, 79, 0.000143564, 2.14312e-98, 87.6063, 2.69753e+21, 8.05355e-05, 1.67226e-05
5.99484e-06, 80, 0.000150019, 1.14271e-99, 81.7503, 2.83673e+21, 8.32529e-05, 1.72822e-05
5.99484e-06, 81, 0.000156718, 6.08782e-101, 76.3514, 2.98125e+21, 8.60268e-05, 1.78535e-05
5.99484e-06, 82, 0.000164093, 3.24062e-102, 71.3688, 3.13122e+21, 8.88579e-05, 1.84366e-05
5.99484e-06, 83, 0.000170634, 1.72364e-103, 66.7659, 3.28678e+21, 9.17464e-05, 1.90317e-05
5.99484e-06, 84, 0.000177932, 9.1606e-105, 62.5098, 3.44806e+21, 9.46929e-05, 1.96389e-05
5.99484e-06, 85, 0.000185716, 4.86483e-106, 58.5707, 3.61521e+21, 9.76979e-05, 2.02581e-05
5.99484e-06, 86, 0.000193734, 2.58159e-107, 54.9216, 3.78837e+21, 0.000100762, 2.08897e-05
5.99484e-06, 87, 0.000201097, 1.36895e-108, 51.5381, 3.96767e+21, 0.000103885, 2.15335e-05
5.99484e-06, 88, 0.000209206, 7.25403e-110, 48.3983, 4.15326e+21, 0.000107068, 2.21899e-05
5.99484e-06, 89, 0.000217388, 3.8412e-111, 45.482, 4.34528e+21, 0.000110311, 2.28588e-05
5.99484e-06, 90, 0.000225907, 2.03263e-112, 42.7711, 4.54389e+21, 0.000113615, 2.35403e-05
5.99484e-06, 91, 0.000234834, 1.07488e-113, 40.2492, 4.74923e+21, 0.00011698, 2.42346e-05
nan, nan, nan, nan, nan, nan, nan, nan
5.99484e-06, 93, 0.000252855, 2.99995e-116, 35.7132, 5.18072e+21, 0.000123896, 2.56618e-05
5.99484e-06, 94, 0.000262389, 1.58337e-117, 33.673, 5.40716e+21, 0.000127447, 2.63949e-05
nan, nan, nan, nan, nan, nan, nan, nan
5.99484e-06, 96, 0.000281754, 4.40273e-120, 29.9911, 5.88224e+21, 0.000134739, 2.79004e-05
5.99484e-06, 97, 0.00029184, 2.31956e-121, 28.3296, 6.13119e+21, 0.00013848, 2.86731e-05
5.99484e-06, 98, 0.000302429, 1.22135e-122, 26.7757, 6.38796e+21, 0.000142286, 2.94591e-05
5.99484e-06, 99, 0.000312765, 6.42732e-124, 25.3216, 6.65271e+21, 0.000146156, 3.02585e-05
