N,LAM,C,ADEL,LEC1,LEC2,MU_ETA,MU_DEL,XI_INF,XI_FO,TSM_FO,XI_CMB,XI_BBN,RD_ETA,RD_DEL,DNEFF_CMB,DNEFF_BBN,ETA_SI_PER_MASS,DEL_SI_PER_MASS
9.02685,1e-07,0.666544,1,0.1,1,1,1,0.1,3.19867,7.83151e-10,1.04647,0.0924651,0.00113832,0.618917,0.00042836,0.00042836,3.10862e+16,1.37396e+22
8.22148,1e-07,0.666544,1,0.1,1,1,1,0.1,3.3713,7.56102e-10,1.14241,0.0894957,0.000980341,30.2616,0.000348701,0.000348701,4.73375e+16,1.50855e+22
8.62416,1e-07,0.666544,1,0.1,1,1,1,0.1,3.27318,7.72298e-10,1.0859,0.0910047,0.00105799,4.34609,0.000387376,0.000387376,3.81728e+16,1.43811e+22
8.8255,1e-07,0.666544,1,0.1,1,1,1,0.1,3.23836,7.76808e-10,1.06811,0.0917407,0.00109787,1.64175,0.000407577,0.000407577,3.44074e+16,1.4053e+22
9.22819,1e-07,0.666544,1,0.1,1,1,1,0.1,3.16514,7.87927e-10,1.02923,0.0931784,0.00117946,0.232869,0.000449727,0.000449727,2.81485e+16,1.34398e+22
9.42953,1e-07,0.666544,1,0.1,1,1,1,0.1,3.12742,7.94369e-10,1.00871,0.0938808,0.00122117,0.0874534,0.000471684,0.000471684,2.55431e+16,1.31528e+22
9.63087,1e-07,0.666544,1,0.1,1,1,1,0.1,3.09262,8.00214e-10,0.990203,0.094573,0.00126352,0.0327837,0.000494234,0.000494234,2.32265e+16,1.28779e+22
7.81879,1e-07,0.666544,1,0.1,1,1,1,0.1,3.46694,7.42532e-10,1.19629,0.0879339,0.000905159,208.785,0.0003123,0.0003123,5.93405e+16,1.58624e+22
8.02013,1e-07,0.666544,1,0.1,1,1,1,0.1,3.41809,7.49371e-10,1.16867,0.0887217,0.000942429,79.5821,0.000330218,0.000330218,5.29252e+16,1.54642e+22
8.42282,1e-07,0.666544,1,0.1,1,1,1,0.1,3.32678,7.62632e-10,1.11767,0.0902565,0.00101889,11.4808,0.000367752,0.000367752,4.24542e+16,1.47249e+22
7.01342,1e-07,0.666544,1,0.1,1,1,1,0.1,3.66754,7.18533e-10,1.30777,0.0846315,0.000762452,9635.81,0.000246182,0.000246182,9.6782e+16,1.7684e+22
7.61745,1e-07,0.666544,1,0.1,1,1,1,0.1,3.51012,7.37654e-10,1.2192,0.0871317,0.000868484,546.384,0.000294942,0.000294942,6.67324e+16,1.62817e+22
6.61074,1e-07,0.666544,1,0.1,1,1,1,0.1,3.79649,7.02692e-10,1.38427,0.0828785,0.000695081,64330.6,0.000216393,0.000216393,1.26286e+17,1.87612e+22
6.4094,1e-07,0.666544,1,0.1,1,1,1,0.1,3.86086,6.95736e-10,1.42182,0.0819733,0.00066236,165414,0.0002023,0.0002023,1.45145e+17,1.93505e+22
7.41611,1e-07,0.666544,1,0.1,1,1,1,0.1,3.55532,7.32653e-10,1.24333,0.0863144,0.000832461,1426.15,0.000278139,0.000278139,7.52814e+16,1.67237e+22
6.81208,1e-07,0.666544,1,0.1,1,1,1,0.1,3.72616,7.11684e-10,1.34146,0.0837642,0.000728419,24936.4,0.000231019,0.000231019,1.10337e+17,1.82066e+22
5,1e-07,0.666544,1,0.1,1,1,1,0.1,4.46767,6.35799e-10,1.80039,0.0749833,0.000452105,1.10066e+08,0.000118135,0.000118135,4.43726e+17,2.4805e+22
6.20805,1e-07,0.666544,1,0.1,1,1,1,0.1,3.92409,6.89641e-10,1.45788,0.0810475,0.000630286,423860,0.000188734,0.000188734,1.67564e+17,1.99781e+22
6.00671,1e-07,0.666544,1,0.1,1,1,1,0.1,4.00933,6.79503e-10,1.51177,0.0801,0.000598939,1.08214e+06,0.000175691,0.000175691,1.94363e+17,2.06478e+22
7.21477,1e-07,0.666544,1,0.1,1,1,1,0.1,3.61605,7.24161e-10,1.27939,0.0854812,0.000797163,3712.32,0.000261887,0.000261887,8.52079e+16,1.71905e+22
5.60403,1e-07,0.666544,1,0.1,1,1,1,0.1,4.17749,6.62268e-10,1.61617,0.078134,0.000538189,6.97003e+06,0.000151152,0.000151152,2.656e+17,2.21314e+22
5.80537,1e-07,0.666544,1,0.1,1,1,1,0.1,4.07562,6.74081e-10,1.54913,0.0791293,0.000568185,2.75206e+06,0.000163165,0.000163165,2.26592e+17,2.13639e+22
5.40268,1e-07,0.666544,1,0.1,1,1,1,0.1,4.25951,6.55263e-10,1.66551,0.0771125,0.000508798,1.75742e+07,0.000139646,0.000139646,3.13138e+17,2.29562e+22
5.20134,1e-07,0.666544,1,0.1,1,1,1,0.1,4.36931,6.43977e-10,1.73839,0.0760629,0.000480132,4.40979e+07,0.000128643,0.000128643,3.71501e+17,2.38448e+22
9.83221,1e-07,0.666544,1,0.1,1,1,1,0.1,3.06045,8.05508e-10,0.973465,0.0952551,0.00130652,0.0122683,0.000517381,0.000517381,2.11616e+16,1.26142e+22
10.4362,1e-07,0.666544,1,0.1,1,1,1,0.1,2.98045,8.17374e-10,0.934254,0.097245,0.00143942,0.00063666,0.000590442,0.000590442,1.6182e+16,1.18841e+22
10.2349,1e-07,0.666544,1,0.1,1,1,1,0.1,3.01297,8.11148e-10,0.951699,0.0965908,0.00139459,0.00170956,0.000565481,0.000565481,1.76646e+16,1.21179e+22
10.0336,1e-07,0.666544,1,0.1,1,1,1,0.1,3.0462,8.04998e-10,0.969547,0.0959276,0.00135038,0.00458337,0.000541128,0.000541128,1.93167e+16,1.2361e+22
10.6376,1e-07,0.666544,1,0.1,1,1,1,0.1,2.95808,8.20276e-10,0.923962,0.0978906,0.00148501,0.000236743,0.000616015,0.000616015,1.48486e+16,1.16591e+22
11.0403,1e-07,0.666544,1,0.1,1,1,1,0.1,2.90862,8.28407e-10,0.899597,0.0991568,0.00157795,3.25949e-05,0.000669013,0.000669013,1.25624e+16,1.12339e+22
10.8389,1e-07,0.666544,1,0.1,1,1,1,0.1,2.93698,8.22916e-10,0.914431,0.0985277,0.00153124,8.79059e-05,0.000642204,0.000642204,1.36471e+16,1.14426e+22
11.443,1e-07,0.666544,1,0.1,1,1,1,0.1,2.86289,8.36017e-10,0.877393,0.100392,0.00167338,4.46339e-06,0.000724503,0.000724503,1.0692e+16,1.08386e+22
11.2416,1e-07,0.666544,1,0.1,1,1,1,0.1,2.88476,8.3248e-10,0.887853,0.099778,0.00162535,1.20696e-05,0.000696444,0.000696444,1.15811e+16,1.10327e+22
11.6443,1e-07,0.666544,1,0.1,1,1,1,0.1,2.82904,8.44359e-10,0.858453,0.100998,0.00172177,1.64849e-06,0.000753191,0.000753191,9.88485e+15,1.06511e+22
11.8456,1e-07,0.666544,1,0.1,1,1,1,0.1,2.80587,8.48858e-10,0.846909,0.101597,0.00177097,6.08098e-07,0.000782514,0.000782514,9.15096e+15,1.04701e+22
12.4497,1e-07,0.666544,1,0.1,1,1,1,0.1,2.74062,8.61868e-10,0.814728,0.103353,0.00192224,3.03107e-08,0.000874318,0.000874318,7.31594e+15,9.96212e+21
13.0537,1e-07,0.666544,1,0.1,1,1,1,0.1,2.6881,8.71232e-10,0.790526,0.105051,0.00207919,1.49612e-09,0.000971947,0.000971947,5.91125e+15,9.50115e+21
13.8591,1e-07,0.666544,1,0.1,1,1,1,0.1,2.6068,8.90913e-10,0.749681,0.107234,0.00229633,2.67175e-11,0.00111133,0.00111133,4.51521e+15,8.94903e+21
13.4564,1e-07,0.666544,1,0.1,1,1,1,0.1,2.65099,8.79149e-10,0.772593,0.106154,0.00218672,2.00308e-10,0.00104031,0.00104031,5.15588e+15,9.21683e+21
12.047,1e-07,0.666544,1,0.1,1,1,1,0.1,2.78322,8.53358e-10,0.835642,0.102189,0.00182078,2.2405e-07,0.000812473,0.000812473,8.48258e+15,1.02951e+22
12.651,1e-07,0.666544,1,0.1,1,1,1,0.1,2.72863,8.62552e-10,0.810521,0.103925,0.00197411,1.11303e-08,0.000906209,0.000906209,6.80639e+15,9.80358e+21
13.255,1e-07,0.666544,1,0.1,1,1,1,0.1,2.67583,8.72412e-10,0.785855,0.105606,0.00213285,5.477e-10,0.0010058,0.0010058,5.5178e+15,9.35683e+21
14.2617,1e-07,0.666544,1,0.1,1,1,1,0.1,2.59266,8.89722e-10,0.746613,0.108294,0.00240938,3.55096e-12,0.00118504,0.00118504,3.9692e+15,8.69635e+21
14.4631,1e-07,0.666544,1,0.1,1,1,1,0.1,2.57392,8.94583e-10,0.737189,0.108815,0.00246635,1.29291e-12,0.0012229,0.0012229,3.72653e+15,8.57529e+21
14.0604,1e-07,0.666544,1,0.1,1,1,1,0.1,2.59341,8.93141e-10,0.743971,0.107767,0.00235232,9.74448e-12,0.00114785,0.00114785,4.23145e+15,8.82088e+21
12.8523,1e-07,0.666544,1,0.1,1,1,1,0.1,2.70602,8.67784e-10,0.798959,0.104491,0.00202629,4.08281e-09,0.000938751,0.000938751,6.33955e+15,9.65e+21
12.2483,1e-07,0.666544,1,0.1,1,1,1,0.1,2.77169,8.53581e-10,0.831963,0.102774,0.00187145,8.24543e-08,0.000843074,0.000843074,7.8729e+15,1.01259e+22
13.6577,1e-07,0.666544,1,0.1,1,1,1,0.1,2.63863,8.80628e-10,0.767699,0.106697,0.00224157,7.31889e-11,0.00107549,0.00107549,4.82256e+15,9.08095e+21
15.2685,1e-07,0.666544,1,0.1,1,1,1,0.1,2.5128,9.09061e-10,0.708223,0.110855,0.00270057,2.25408e-14,0.00138117,0.00138117,2.92013e+15,8.12296e+21
15.0671,1e-07,0.666544,1,0.1,1,1,1,0.1,2.52259,9.07862e-10,0.711922,0.110352,0.0026409,6.21045e-14,0.00134057,0.00134057,3.09988e+15,8.23151e+21
14.6644,1e-07,0.666544,1,0.1,1,1,1,0.1,2.55123,9.01465e-10,0.725111,0.109332,0.00252373,4.7036e-13,0.00126144,0.00126144,3.50176e+15,8.45755e+21
14.8658,1e-07,0.666544,1,0.1,1,1,1,0.1,2.53572,9.05166e-10,0.717757,0.109845,0.00258197,1.7098e-13,0.00130066,0.00130066,3.29334e+15,8.343e+21
15.4698,1e-07,0.666544,1,0.1,1,1,1,0.1,2.50071,9.11464e-10,0.702955,0.111354,0.00276071,8.1751e-15,0.00142246,0.00142246,2.75295e+15,8.01724e+21
