N,LAM,C,ADEL,LEC1,LEC2,MU_ETA,MU_DEL,XI_INF,XI_FO,TSM_FO,XI_CMB,XI_BBN,RD_ETA,RD_DEL,DNEFF_CMB,DNEFF_BBN,ETA_SI_PER_MASS,DEL_SI_PER_MASS
9,1e-07,0.666544,1,1,0,1,1,0.01,0.281911,9.21021e-09,0.00784236,0.0095332,1.1673e-06,7.05117e-06,4.49187e-08,4.49187e-08,3.15056e+18,1.37806e+22
7,1e-07,0.666544,1,1,0,1,1,0.01,0.319183,8.55691e-09,0.00955714,0.00865322,7.82017e-07,0.102685,2.55197e-08,2.55197e-08,9.76199e+18,1.77179e+22
8,1e-07,0.666544,1,1,0,1,1,0.01,0.297488,8.94003e-09,0.00852581,0.00910862,9.66268e-07,0.000876636,3.44233e-08,3.44233e-08,5.35272e+18,1.55031e+22
6,1e-07,0.666544,1,1,0,1,1,0.01,0.350235,8.03806e-09,0.0111638,0.00815806,6.14711e-07,11.165,1.81195e-08,1.81195e-08,1.95344e+19,2.06709e+22
5,1e-07,0.666544,1,1,0,1,1,0.01,0.388799,7.53926e-09,0.013213,0.00760944,4.64388e-07,1100.72,1.21314e-08,1.21314e-08,4.43726e+19,2.4805e+22
27,1e-07,0.666544,1,1,0,1,1,0.01,0.183672,1.21634e-08,0.00386895,0.015059,7.42801e-06,2.10582e-45,5.95193e-07,5.95193e-07,2.24565e+16,4.59352e+21
28,1e-07,0.666544,1,1,0,1,1,0.01,0.182591,1.21791e-08,0.00384121,0.015311,7.91798e-06,1.20527e-47,6.50386e-07,6.50386e-07,1.90664e+16,4.42947e+21
24,1e-07,0.666544,1,1,0,1,1,0.01,0.190102,1.18689e-08,0.00410375,0.0142821,6.05052e-06,1.08018e-38,4.47209e-07,4.47209e-07,3.8153e+16,5.16771e+21
26,1e-07,0.666544,1,1,0,1,1,0.01,0.18512,1.21196e-08,0.00391353,0.0148036,6.95318e-06,3.65661e-43,5.42976e-07,5.42976e-07,2.66134e+16,4.7702e+21
10,1e-07,0.666544,1,1,0,1,1,0.01,0.267741,9.51433e-09,0.00721011,0.00993311,1.38447e-06,5.4028e-08,5.70912e-08,5.70912e-08,1.96101e+18,1.24025e+22
25,1e-07,0.666544,1,1,0,1,1,0.01,0.187166,1.20287e-08,0.00398669,0.0145448,6.49392e-06,6.30729e-41,4.93669e-07,4.93669e-07,3.17504e+16,4.961e+21
21,1e-07,0.666544,1,1,0,1,1,0.01,0.197575,1.15916e-08,0.0043671,0.0134684,4.80217e-06,5.16483e-32,3.24234e-07,3.24234e-07,6.95813e+16,5.90596e+21
20,1e-07,0.666544,1,1,0,1,1,0.01,0.200708,1.14752e-08,0.00448136,0.0131873,4.41568e-06,8.53794e-30,2.88486e-07,2.88486e-07,8.66652e+16,6.20126e+21
11,1e-07,0.666544,1,1,0,1,1,0.01,0.25531,9.82216e-09,0.00665987,0.0103128,1.61759e-06,3.97666e-10,7.10242e-08,7.10242e-08,1.27706e+18,1.1275e+22
18,1e-07,0.666544,1,1,0,1,1,0.01,0.208055,1.12139e-08,0.00475363,0.0126078,3.68735e-06,2.25491e-25,2.24444e-07,2.24444e-07,1.39237e+17,6.89028e+21
19,1e-07,0.666544,1,1,0,1,1,0.01,0.205335,1.12616e-08,0.00467163,0.0129006,4.04528e-06,1.39596e-27,2.55246e-07,2.55246e-07,1.09166e+17,6.52764e+21
22,1e-07,0.666544,1,1,0,1,1,0.01,0.194875,1.16883e-08,0.0042718,0.0137442,5.20365e-06,3.09321e-34,3.62558e-07,3.62558e-07,5.64388e+16,5.6375e+21
14,1e-07,0.666544,1,1,0,1,1,0.01,0.22957,1.05147e-08,0.005594,0.01136,2.41213e-06,1.31971e-16,1.24186e-07,1.24186e-07,4.31423e+17,8.85894e+21
15,1e-07,0.666544,1,1,0,1,1,0.01,0.222741,1.07369e-08,0.0053153,0.0116852,2.70782e-06,8.71142e-19,1.45953e-07,1.45953e-07,3.16278e+17,8.26834e+21
13,1e-07,0.666544,1,1,0,1,1,0.01,0.23711,1.02919e-08,0.00590284,0.011024,2.13172e-06,1.95659e-14,1.04493e-07,1.04493e-07,6.02191e+17,9.54039e+21
23,1e-07,0.666544,1,1,0,1,1,0.01,0.192882,1.17381e-08,0.00421017,0.0140154,5.62065e-06,1.83561e-36,4.03526e-07,4.03526e-07,4.62066e+16,5.3924e+21
17,1e-07,0.666544,1,1,0,1,1,0.01,0.213158,1.10124e-08,0.00495933,0.0123081,3.3463e-06,3.59374e-23,1.96009e-07,1.96009e-07,1.80078e+17,7.29559e+21
12,1e-07,0.666544,1,1,0,1,1,0.01,0.246009,1.00403e-08,0.0062778,0.0106756,1.86693e-06,2.82979e-12,8.67983e-08,8.67983e-08,8.63305e+17,1.03354e+22
16,1e-07,0.666544,1,1,0,1,1,0.01,0.217334,1.09027e-08,0.00510739,0.0120008,3.0192e-06,5.6424e-21,1.6987e-07,1.6987e-07,2.36559e+17,7.75157e+21
