N,LAM,C,ADEL,LEC1,LEC2,MU_ETA,MU_DEL,XI_INF,XI_FO,TSM_FO,XI_CMB,XI_BBN,RD_ETA,RD_DEL,DNEFF_CMB,DNEFF_BBN,ETA_SI_PER_MASS,DEL_SI_PER_MASS
5,1e-07,1,1,0.1,1,1,1,0.1,4.45521,6.37974e-10,1.78924,0.0761267,0.000452082,3.92169e+06,0.000119934,0.000119934,4.43726e+17,2.4805e+22
6,1e-07,1,1,0.1,1,1,1,0.1,4.02294,6.76936e-10,1.52265,0.0782988,0.000597938,20417.8,0.000171406,0.000171406,1.95344e+17,2.06709e+22
7,1e-07,1,1,0.1,1,1,1,0.1,3.67301,7.17678e-10,1.31128,0.0859156,0.000760171,96.3845,0.000249034,0.000249034,9.76199e+16,1.77179e+22
8,1e-07,1,1,0.1,1,1,1,0.1,3.41406,7.51126e-10,1.16456,0.086631,0.00093861,0.422342,0.000320984,0.000320984,5.35272e+16,1.55031e+22
9,1e-07,1,1,0.1,1,1,1,0.1,3.19948,7.83677e-10,1.04604,0.0938698,0.00113284,0.0017436,0.000432446,0.000432446,3.15056e+16,1.37806e+22
10,1e-07,1,1,0.1,1,1,1,0.1,3.04647,8.05785e-10,0.968685,0.0936036,0.001343,6.85712e-06,0.00052481,0.00052481,1.96101e+16,1.24025e+22
11,1e-07,1,1,0.1,1,1,1,0.1,2.91363,8.27531e-10,0.9021,0.100666,0.00156855,2.59045e-08,0.000674509,0.000674509,1.27706e+16,1.1275e+22
12,1e-07,1,1,0.1,1,1,1,0.1,2.78121,8.55197e-10,0.833243,0.099668,0.00180893,9.46103e-11,0.000786778,0.000786778,8.63305e+15,1.03354e+22
13,1e-07,1,1,0.1,1,1,1,0.1,2.69574,8.69086e-10,0.794732,0.106654,0.00206511,3.35743e-13,0.000979023,0.000979023,6.02191e+15,9.54039e+21
14,1e-07,1,1,0.1,1,1,1,0.1,2.61298,8.85456e-10,0.75609,0.105075,0.00233603,1.16227e-15,0.00111035,0.00111035,4.31423e+15,8.85894e+21
15,1e-07,1,1,0.1,1,1,1,0.1,2.5331,9.04033e-10,0.717915,0.112038,0.00262147,3.93758e-18,0.00134939,0.00134939,3.16278e+15,8.26834e+21
16,1e-07,1,1,0.1,1,1,1,0.1,2.46812,9.18641e-10,0.688376,0.10998,0.00292183,1.30891e-20,0.00149864,0.00149864,2.36559e+15,7.75157e+21
17,1e-07,1,1,0.1,1,1,1,0.1,2.39504,9.40257e-10,0.652635,0.116952,0.00323581,4.27854e-23,0.00178872,0.00178872,1.80078e+15,7.29559e+21
18,1e-07,1,1,0.1,1,1,1,0.1,2.35812,9.45182e-10,0.639225,0.114487,0.00356617,1.37775e-25,0.00195455,0.00195455,1.39237e+15,6.89028e+21
19,1e-07,1,1,0.1,1,1,1,0.1,2.29955,9.63891e-10,0.611252,0.121488,0.00390896,4.37729e-28,0.00229986,0.00229986,1.09166e+15,6.52764e+21
20,1e-07,1,1,0.1,1,1,1,0.1,2.25703,9.75546e-10,0.59278,0.118669,0.00426686,1.37394e-30,0.00248074,0.00248074,8.66652e+14,6.20126e+21
21,1e-07,1,1,0.1,1,1,1,0.1,2.22673,9.81433e-10,0.581314,0.125712,0.00463987,4.26527e-33,0.00288547,0.00288547,6.95813e+14,5.90596e+21
22,1e-07,1,1,0.1,1,1,1,0.1,2.18554,9.95389e-10,0.562562,0.12258,0.00502542,1.31089e-35,0.00307971,0.00307971,5.64388e+14,5.6375e+21
23,1e-07,1,1,0.1,1,1,1,0.1,2.15978,1.00093e-09,0.552852,0.129673,0.00542659,3.99211e-38,0.00354806,0.00354806,4.62066e+14,5.3924e+21
24,1e-07,1,1,0.1,1,1,1,0.1,2.13082,1.00962e-09,0.540744,0.126261,0.00584099,1.20552e-40,0.00375381,0.00375381,3.8153e+14,5.16771e+21
25,1e-07,1,1,0.1,1,1,1,0.1,2.09539,1.02388e-09,0.524348,0.133408,0.00626773,3.61217e-43,0.00428996,0.00428996,3.17504e+14,4.961e+21
26,1e-07,1,1,0.1,1,1,1,0.1,2.07569,1.02838e-09,0.517148,0.129743,0.00671068,1.07459e-45,0.00450528,0.00450528,2.66134e+14,4.7702e+21
27,1e-07,1,1,0.1,1,1,1,0.1,2.05315,1.0357e-09,0.507913,0.136949,0.00716657,3.17554e-48,0.00511343,0.00511343,2.24565e+14,4.59352e+21
28,1e-07,1,1,0.1,1,1,1,0.1,2.02856,1.04539e-09,0.49718,0.133053,0.00763527,9.3262e-51,0.00533624,0.00533624,1.90664e+14,4.42947e+21
29,1e-07,1,1,0.1,1,1,1,0.1,2.01306,1.04912e-09,0.491626,0.140318,0.00811947,2.72318e-53,0.00602059,0.00602059,1.62813e+14,4.27673e+21
30,1e-07,1,1,0.1,1,1,1,0.1,1.98909,1.06e-09,0.480786,0.13621,0.0086146,7.90862e-56,0.00624875,0.00624875,1.39776e+14,4.13417e+21
31,1e-07,1,1,0.1,1,1,1,0.1,1.96922,1.06851e-09,0.472191,0.143536,0.00912386,2.28522e-58,0.00701348,0.00701348,1.20601e+14,4.00081e+21
32,1e-07,1,1,0.1,1,1,1,0.1,1.96195,1.06761e-09,0.470844,0.139232,0.0096504,6.57188e-61,0.00724473,0.00724473,1.04545e+14,3.87578e+21
33,1e-07,1,1,0.1,1,1,1,0.1,1.94099,1.07824e-09,0.461225,0.146618,0.0101854,1.88153e-63,0.00809405,0.00809405,9.10263e+13,3.75834e+21
34,1e-07,1,1,0.1,1,1,1,0.1,1.9288,1.08231e-09,0.456606,0.142133,0.0107365,5.36421e-66,0.00832609,0.00832609,7.95838e+13,3.6478e+21
35,1e-07,1,1,0.1,1,1,1,0.1,1.91543,1.08784e-09,0.451136,0.14958,0.0113001,1.52325e-68,0.00926418,0.00926418,6.98511e+13,3.54357e+21
36,1e-07,1,1,0.1,1,1,1,0.1,1.90267,1.09333e-09,0.445879,0.144924,0.011877,4.30919e-71,0.00949464,0.00949464,6.15345e+13,3.44514e+21
37,1e-07,1,1,0.1,1,1,1,0.1,1.89335,1.09629e-09,0.442497,0.152431,0.0124683,1.21472e-73,0.0105257,0.0105257,5.43966e+13,3.35203e+21
38,1e-07,1,1,0.1,1,1,1,0.1,1.88437,1.09932e-09,0.439186,0.147616,0.0130728,3.41266e-76,0.0107521,0.0107521,4.82451e+13,3.26382e+21
39,1e-07,1,1,0.1,1,1,1,0.1,1.87521,1.10287e-09,0.435643,0.155182,0.01369,9.55686e-79,0.0118804,0.0118804,4.29229e+13,3.18013e+21
40,1e-07,1,1,0.1,1,1,1,0.1,1.86531,1.10743e-09,0.431559,0.150217,0.0143196,2.66815e-81,0.0121003,0.0121003,3.8301e+13,3.10063e+21
41,1e-07,1,1,0.1,1,1,1,0.1,1.85412,1.11356e-09,0.426607,0.157842,0.0149611,7.42769e-84,0.0133299,0.0133299,3.4273e+13,3.025e+21
42,1e-07,1,1,0.1,1,1,1,0.1,1.84748,1.11583e-09,0.424215,0.152736,0.0156181,2.06196e-86,0.0135407,0.0135407,3.07509e+13,2.95298e+21
43,1e-07,1,1,0.1,1,1,1,0.1,1.83855,1.12053e-09,0.420393,0.160417,0.0162862,5.70908e-89,0.0148759,0.0148759,2.76612e+13,2.8843e+21
44,1e-07,1,1,0.1,1,1,1,0.1,1.83969,1.11597e-09,0.422372,0.155178,0.0169743,1.57668e-91,0.015075,0.015075,2.49426e+13,2.81875e+21
45,1e-07,1,1,0.1,1,1,1,0.1,1.82915,1.12274e-09,0.417421,0.162916,0.0176666,4.34383e-94,0.01652,0.01652,2.25436e+13,2.75611e+21
46,1e-07,1,1,0.1,1,1,1,0.1,1.82724,1.12147e-09,0.417456,0.15755,0.0183781,1.19408e-96,0.0167048,0.0167048,2.04206e+13,2.6962e+21
47,1e-07,1,1,0.1,1,1,1,0.1,1.82147,1.12416e-09,0.415142,0.165342,0.0190992,3.27471e-99,0.0182638,0.0182638,1.8537e+13,2.63883e+21
48,1e-07,1,1,0.1,1,1,1,0.1,1.81052,1.13221e-09,0.409713,0.159856,0.0198281,8.96193e-102,0.0184317,0.0184317,1.68614e+13,2.58386e+21
49,1e-07,1,1,0.1,1,1,1,0.1,1.8005,1.1397e-09,0.404769,0.167702,0.0205696,2.44767e-104,0.0201087,0.0201087,1.53673e+13,2.53112e+21
50,1e-07,1,1,0.1,1,1,1,0.1,1.80213,1.13563e-09,0.406588,0.162101,0.0213351,6.67205e-107,0.020257,0.020257,1.40318e+13,2.4805e+21
51,1e-07,1,1,0.1,1,1,1,0.1,1.79311,1.14258e-09,0.402091,0.17,0.0221021,1.81534e-109,0.0220564,0.0220564,1.28355e+13,2.43186e+21
52,1e-07,1,1,0.1,1,1,1,0.1,1.7926,1.14101e-09,0.402528,0.16429,0.0228905,4.92969e-112,0.0221823,0.0221823,1.17616e+13,2.3851e+21
53,1e-07,1,1,0.1,1,1,1,0.1,1.79349,1.13813e-09,0.403749,0.17224,0.0236931,1.33644e-114,0.0241082,0.0241082,1.07954e+13,2.3401e+21
54,1e-07,1,1,0.1,1,1,1,0.1,1.78252,1.14775e-09,0.397917,0.166426,0.0244943,3.6171e-117,0.024209,0.024209,9.92448e+12,2.29676e+21
55,1e-07,1,1,0.1,1,1,1,0.1,1.77764,1.15124e-09,0.395623,0.174426,0.0253145,9.77508e-120,0.0262656,0.0262656,9.13792e+12,2.255e+21
56,1e-07,1,1,0.1,1,1,1,0.1,1.784,1.14294e-09,0.399925,0.168512,0.0261615,2.6365e-122,0.0263386,0.0263386,8.42623e+12,2.21473e+21
57,1e-07,1,1,0.1,1,1,1,0.1,1.77414,1.15203e-09,0.394573,0.176561,0.0269997,7.10217e-125,0.02853,0.02853,7.78113e+12,2.17588e+21
58,1e-07,1,1,0.1,1,1,1,0.1,1.77468,1.15015e-09,0.395341,0.170551,0.0278639,1.91033e-127,0.0285723,0.0285723,7.19538e+12,2.13836e+21
59,1e-07,1,1,0.1,1,1,1,0.1,1.7759,1.14764e-09,0.396475,0.178647,0.0287415,5.1314e-130,0.0309027,0.0309027,6.66263e+12,2.10212e+21
60,1e-07,1,1,0.1,1,1,1,0.1,1.76561,1.1578e-09,0.390718,0.172546,0.0296142,1.37638e-132,0.0309115,0.0309115,6.1773e+12,2.06709e+21
61,1e-07,1,1,0.1,1,1,1,0.1,1.77034,1.15164e-09,0.393864,0.180689,0.0305218,3.68736e-135,0.0333851,0.0333851,5.7345e+12,2.0332e+21
62,1e-07,1,1,0.1,1,1,1,0.1,1.77012,1.15102e-09,0.394025,0.1745,0.0314339,9.86488e-138,0.0333576,0.0333576,5.32987e+12,2.0004e+21
63,1e-07,1,1,0.1,1,1,1,0.1,1.76316,1.15799e-09,0.390113,0.182688,0.0323471,2.63465e-140,0.0359785,0.0359785,4.95961e+12,1.96865e+21
64,1e-07,1,1,0.1,1,1,1,0.1,1.76086,1.15994e-09,0.388948,0.176414,0.0332796,7.03337e-143,0.0359119,0.0359119,4.6203e+12,1.93789e+21
65,1e-07,1,1,0.1,1,1,1,0.1,1.76561,1.15405e-09,0.391991,0.184646,0.0342367,1.87477e-145,0.0386842,0.0386842,4.30893e+12,1.90808e+21
66,1e-07,1,1,0.1,1,1,1,0.1,1.76215,1.15749e-09,0.390061,0.178292,0.0351912,4.98943e-148,0.0385756,0.0385756,4.02283e+12,1.87917e+21
67,1e-07,1,1,0.1,1,1,1,0.1,1.76315,1.15599e-09,0.390785,0.186566,0.0361658,1.32728e-150,0.0415035,0.0415035,3.75961e+12,1.85112e+21
68,1e-07,1,1,0.1,1,1,1,0.1,1.75967,1.15968e-09,0.388774,0.180133,0.0371438,3.52709e-153,0.0413501,0.0413501,3.51714e+12,1.8239e+21
