N,LAM,C,ADEL,LEC1,LEC2,MU_ETA,MU_DEL,XI_INF,XI_FO,TSM_FO,XI_CMB,XI_BBN,RD_ETA,RD_DEL,DNEFF_CMB,DNEFF_BBN,ETA_SI_PER_MASS,DEL_SI_PER_MASS
5,1e-07,1,1,0.1,1,1,1,0.0005,0.00687857,5.64167e-07,3.12388e-06,0.000683383,7.2924e-11,1.22506e-05,1.40099e-13,1.40099e-13,4.43726e+17,2.4805e+22
6,1e-07,1,1,0.1,1,1,1,0.0005,0.00636267,5.92576e-07,2.75106e-06,0.000764977,9.72788e-11,6.37838e-08,2.16134e-13,2.16134e-13,1.95344e+17,2.06709e+22
7,1e-07,1,1,0.1,1,1,1,0.0005,0.00593078,6.24082e-07,2.43486e-06,0.000842655,1.24556e-10,3.01156e-10,3.13388e-13,3.13388e-13,9.76199e+16,1.77179e+22
8,1e-07,1,1,0.1,1,1,1,0.0005,0.00563717,6.46083e-07,2.23551e-06,0.000917003,1.54796e-10,1.32001e-12,4.33872e-13,4.33872e-13,5.35272e+16,1.55031e+22
9,1e-07,1,1,0.1,1,1,1,0.0005,0.00541169,6.64385e-07,2.08698e-06,0.000988497,1.87937e-10,5.44971e-15,5.79539e-13,5.79539e-13,3.15056e+16,1.37806e+22
10,1e-07,1,1,0.1,1,1,1,0.0005,0.00522962,6.80665e-07,1.96853e-06,0.00105747,2.23933e-10,2.14217e-17,7.52201e-13,7.52201e-13,1.96101e+16,1.24025e+22
11,1e-07,1,1,0.1,1,1,1,0.0005,0.00509152,6.93002e-07,1.88243e-06,0.00112424,2.62788e-10,8.09566e-20,9.53688e-13,9.53688e-13,1.27706e+16,1.1275e+22
12,1e-07,1,1,0.1,1,1,1,0.0005,0.00496625,7.06268e-07,1.80162e-06,0.00118903,3.04396e-10,2.95892e-22,1.1857e-12,1.1857e-12,8.63305e+15,1.03354e+22
13,1e-07,1,1,0.1,1,1,1,0.0005,0.00487611,7.14986e-07,1.74735e-06,0.00125204,3.48841e-10,1.04991e-24,1.44994e-12,1.44994e-12,6.02191e+15,9.54039e+21
14,1e-07,1,1,0.1,1,1,1,0.0005,0.00478997,7.25161e-07,1.6924e-06,0.00131344,3.95968e-10,3.63282e-27,1.74805e-12,1.74805e-12,4.31423e+15,8.85894e+21
15,1e-07,1,1,0.1,1,1,1,0.0005,0.00473873,7.29175e-07,1.66508e-06,0.00137338,4.45964e-10,1.23107e-29,2.08163e-12,2.08163e-12,3.16278e+15,8.26834e+21
16,1e-07,1,1,0.1,1,1,1,0.0005,0.00469433,7.33008e-07,1.64085e-06,0.00143198,4.98654e-10,4.09468e-32,2.45225e-12,2.45225e-12,2.36559e+15,7.75157e+21
17,1e-07,1,1,0.1,1,1,1,0.0005,0.00464866,7.38474e-07,1.61286e-06,0.00148935,5.53947e-10,1.33837e-34,2.86148e-12,2.86148e-12,1.80078e+15,7.29559e+21
18,1e-07,1,1,0.1,1,1,1,0.0005,0.00459487,7.47326e-07,1.57532e-06,0.00154558,6.11722e-10,4.31024e-37,3.31072e-12,3.31072e-12,1.39237e+15,6.89028e+21
19,1e-07,1,1,0.1,1,1,1,0.0005,0.00457294,7.48968e-07,1.56436e-06,0.00160076,6.72393e-10,1.36981e-39,3.80154e-12,3.80154e-12,1.09166e+15,6.52764e+21
20,1e-07,1,1,0.1,1,1,1,0.0005,0.0045494,7.51888e-07,1.55026e-06,0.00165495,7.35596e-10,4.29999e-42,4.33535e-12,4.33535e-12,8.66652e+14,6.20126e+21
21,1e-07,1,1,0.1,1,1,1,0.0005,0.00451974,7.57335e-07,1.52908e-06,0.00170824,8.01226e-10,1.33528e-44,4.91368e-12,4.91368e-12,6.95813e+14,5.90596e+21
22,1e-07,1,1,0.1,1,1,1,0.0005,0.00450721,7.58736e-07,1.52202e-06,0.00176066,8.69604e-10,4.1047e-47,5.53776e-12,5.53776e-12,5.64388e+14,5.6375e+21
23,1e-07,1,1,0.1,1,1,1,0.0005,0.00449241,7.61415e-07,1.51169e-06,0.00181228,9.40424e-10,1.25035e-49,6.20908e-12,6.20908e-12,4.62066e+14,5.3924e+21
24,1e-07,1,1,0.1,1,1,1,0.0005,0.00449253,7.603e-07,1.51395e-06,0.00186315,1.01398e-09,3.77664e-52,6.92905e-12,6.92905e-12,3.8153e+14,5.16771e+21
25,1e-07,1,1,0.1,1,1,1,0.0005,0.0044914,7.60011e-07,1.51414e-06,0.0019133,1.08998e-09,1.13184e-54,7.69887e-12,7.69887e-12,3.17504e+14,4.961e+21
26,1e-07,1,1,0.1,1,1,1,0.0005,0.0044817,7.62729e-07,1.50549e-06,0.00196277,1.16822e-09,3.36752e-57,8.51994e-12,8.51994e-12,2.66134e+14,4.7702e+21
27,1e-07,1,1,0.1,1,1,1,0.0005,0.00446684,7.6752e-07,1.49113e-06,0.00201161,1.24871e-09,9.95582e-60,9.39364e-12,9.39364e-12,2.24565e+14,4.59352e+21
28,1e-07,1,1,0.1,1,1,1,0.0005,0.0044893,7.61209e-07,1.51105e-06,0.00205984,1.33251e-09,2.92469e-62,1.03212e-11,1.03212e-11,1.90664e+14,4.42947e+21
29,1e-07,1,1,0.1,1,1,1,0.0005,0.00448526,7.63396e-07,1.50537e-06,0.00210749,1.41801e-09,8.54257e-65,1.13039e-11,1.13039e-11,1.62813e+14,4.27673e+21
30,1e-07,1,1,0.1,1,1,1,0.0005,0.00449227,7.62462e-07,1.50956e-06,0.00215459,1.50615e-09,2.48188e-67,1.2343e-11,1.2343e-11,1.39776e+14,4.13417e+21
31,1e-07,1,1,0.1,1,1,1,0.0005,0.00448632,7.65944e-07,1.50071e-06,0.00220117,1.59623e-09,7.17475e-70,1.34398e-11,1.34398e-11,1.20601e+14,4.00081e+21
32,1e-07,1,1,0.1,1,1,1,0.0005,0.00450384,7.62193e-07,1.51399e-06,0.00224725,1.68934e-09,2.064e-72,1.45956e-11,1.45956e-11,1.04545e+14,3.87578e+21
33,1e-07,1,1,0.1,1,1,1,0.0005,0.00451331,7.61257e-07,1.51904e-06,0.00229284,1.7845e-09,5.91192e-75,1.58114e-11,1.58114e-11,9.10263e+13,3.75834e+21
34,1e-07,1,1,0.1,1,1,1,0.0005,0.00452036,7.61332e-07,1.52126e-06,0.00233798,1.88185e-09,1.6862e-77,1.70887e-11,1.70887e-11,7.95838e+13,3.6478e+21
35,1e-07,1,1,0.1,1,1,1,0.0005,0.00452609,7.62068e-07,1.52172e-06,0.00238267,1.98139e-09,4.79012e-80,1.84283e-11,1.84283e-11,6.98511e+13,3.54357e+21
36,1e-07,1,1,0.1,1,1,1,0.0005,0.00454952,7.57161e-07,1.53951e-06,0.00242693,2.08385e-09,1.35584e-82,1.98317e-11,1.98317e-11,6.15345e+13,3.44514e+21
