1e-07, 95, 0.0432672, 2.79859e-117
1e-07, 96, 0.0440849, 1.47524e-118
1e-07, 97, 0.0449056, 7.77201e-120
1e-07, 98, 0.0457321, 4.09217e-121
1e-07, 99, 0.0465755, 2.15342e-122
1e-07, 100, 0.0474173, 1.13257e-123
1.2045e-07, 5, 0.000433864, 1.67748e+17
1.2045e-07, 6, 0.0005539, 5.99307e+14
1.2045e-07, 7, 0.000770026, 2.0404e+12
1.2045e-07, 8, 0.000870533, 6.69838e+09
1.2045e-07, 9, 0.00101273, 2.13491e+07
1.2045e-07, 10, 0.00119101, 66417.5
1.2045e-07, 11, 0.00141052, 202.52
1.2045e-07, 12, 0.00166205, 0.607196
1.2045e-07, 13, 0.00181184, 0.00179468
1.2045e-07, 14, 0.00201784, 5.08392e-06
1.2045e-07, 15, 0.00225226, 1.41699e-08
1.2045e-07, 16, 0.00249769, 4.02454e-11
1.2045e-07, 17, 0.00275381, 1.13364e-13
1.2045e-07, 18, 0.00302091, 3.17031e-16
1.2045e-07, 19, 0.00329795, 8.81406e-19
1.2045e-07, 20, 0.00358571, 2.47232e-21
1.2045e-07, 21, 0.00388472, 9.21376e-24
1.2045e-07, 22, 0.00419215, 1.79397e-25
1.2045e-07, 23, 0.00451127, 1.02109e-26
1.2045e-07, 24, 0.00483968, 6.34774e-28
1.2045e-07, 25, 0.00517802, 3.92837e-29
1.2045e-07, 26, 0.00552562, 2.41148e-30
1.2045e-07, 27, 0.00588464, 1.46899e-31
1.2045e-07, 28, 0.00625172, 8.88486e-33
1.2045e-07, 29, 0.00659396, 5.33816e-34
1.2045e-07, 30, 0.00701807, 3.18737e-35
1.2045e-07, 31, 0.00741533, 1.89212e-36
1.2045e-07, 32, 0.007822, 1.1171e-37
1.2045e-07, 33, 0.0082386, 6.56161e-39
1.2045e-07, 34, 0.00866456, 3.83559e-40
1.2045e-07, 35, 0.00909988, 2.2319e-41
1.2045e-07, 36, 0.00954478, 1.29315e-42
1.2045e-07, 37, 0.0103701, 7.46203e-44
1.2045e-07, 38, 0.0106553, 4.28931e-45
1.2045e-07, 39, 0.010936, 2.45657e-46
1.2045e-07, 40, 0.0127074, 1.40203e-47
1.2045e-07, 41, 0.0119101, 7.97535e-49
1.2045e-07, 42, 0.0126641, 4.52243e-50
1.2045e-07, 43, 0.0129215, 2.55674e-51
1.2045e-07, 44, 0.0134408, 1.4413e-52
1.2045e-07, 45, 0.0141168, 8.10274e-54
1.2045e-07, 46, 0.0146495, 4.54325e-55
1.2045e-07, 47, 0.0150572, 2.54103e-56
1.2045e-07, 48, 0.0156101, 1.41777e-57
1.2045e-07, 49, 0.0161752, 7.8922e-59
1.2045e-07, 50, 0.0167494, 4.38354e-60
1.2045e-07, 51, 0.0173805, 2.42955e-61
1.2045e-07, 52, 0.0178034, 1.3438e-62
1.2045e-07, 53, 0.018779, 7.41796e-64
1.2045e-07, 54, 0.0216185, 4.08704e-65
1.2045e-07, 55, 0.0197577, 2.2477e-66
1.2045e-07, 56, 0.0203842, 1.23395e-67
1.2045e-07, 57, 0.0231595, 6.76265e-69
1.2045e-07, 58, 0.0216675, 3.70015e-70
1.2045e-07, 59, 0.0223225, 2.0213e-71
1.2045e-07, 60, 0.0229866, 1.10249e-72
1.2045e-07, 61, 0.0236608, 6.00441e-74
1.2045e-07, 62, 0.0267746, 3.26543e-75
1.2045e-07, 63, 0.0250318, 1.77339e-76
1.2045e-07, 64, 0.0292049, 9.61792e-78
1.2045e-07, 65, 0.0264404, 5.20941e-79
1.2045e-07, 66, 0.0271567, 2.81801e-80
1.2045e-07, 67, 0.0278847, 1.52252e-81
1.2045e-07, 68, 0.0286204, 8.21602e-83
1.2045e-07, 69, 0.0293626, 4.42849e-84
1.2045e-07, 70, 0.0301148, 2.38429e-85
1.2045e-07, 71, 0.0308754, 1.28229e-86
1.2045e-07, 72, 0.0320331, 6.88888e-88
1.2045e-07, 73, 0.0324231, 3.69709e-89
1.2045e-07, 74, 0.0331826, 1.98214e-90
1.2045e-07, 75, 0.034009, 1.06164e-91
1.2045e-07, 76, 0.0348145, 5.68079e-93
1.2045e-07, 77, 0.0356279, 3.03692e-94
1.2045e-07, 78, 0.0364497, 1.62205e-95
1.2045e-07, 79, 0.0372814, 8.65581e-97
1.2045e-07, 80, 0.0381204, 4.61506e-98
1.2045e-07, 81, 0.0389689, 2.45856e-99
1.2045e-07, 82, 0.039826, 1.30866e-100
1.2045e-07, 83, 0.0406917, 6.96024e-102
1.2045e-07, 84, 0.0415661, 3.69897e-103
1.2045e-07, 85, 0.0424501, 1.96429e-104
1.2045e-07, 86, 0.0433413, 1.04233e-105
1.2045e-07, 87, 0.0442401, 5.52699e-107
1.2045e-07, 88, 0.0451493, 2.92861e-108
1.2045e-07, 89, 0.046068, 1.55071e-109
1.2045e-07, 90, 0.0469959, 8.2055e-111
1.2045e-07, 91, 0.047929, 4.33899e-112
1.2045e-07, 92, 0.048872, 2.29292e-113
1.2045e-07, 93, 0.0498257, 1.21091e-114
1.2045e-07, 94, 0.0507865, 6.3909e-116
1.2045e-07, 95, 0.0517559, 3.37091e-117
1.2045e-07, 96, 0.0527305, 1.77694e-118
1.2045e-07, 97, 0.0537184, 9.36142e-120
1.2045e-07, 98, 0.0547127, 4.92903e-121
1.2045e-07, 99, 0.0557176, 2.5938e-122
1.2045e-07, 100, 0.0567276, 1.36418e-123
1.45083e-07, 5, 0.000513522, 1.15625e+17
1.45083e-07, 6, 0.000672646, 4.13075e+14
1.45083e-07, 7, 0.000838315, 1.40638e+12
1.45083e-07, 8, 0.00104708, 4.61693e+09
1.45083e-07, 9, 0.00120145, 1.47151e+07
1.45083e-07, 10, 0.00169709, 45779.2
1.45083e-07, 11, 0.00167406, 139.589
1.45083e-07, 12, 0.00188343, 0.418516
1.45083e-07, 13, 0.00217318, 0.00123716
1.45083e-07, 14, 0.002403, 3.48814e-06
1.45083e-07, 15, 0.00268371, 9.76674e-09
1.45083e-07, 16, 0.00297762, 2.77396e-11
1.45083e-07, 17, 0.00328461, 7.81378e-14
1.45083e-07, 18, 0.00360462, 2.18522e-16
1.45083e-07, 19, 0.00393703, 6.07828e-19
1.45083e-07, 20, 0.00428217, 1.72426e-21
1.45083e-07, 21, 0.00463982, 7.6529e-24
1.45083e-07, 22, 0.00500986, 2.06661e-25
1.45083e-07, 23, 0.0053922, 1.22734e-26
1.45083e-07, 24, 0.00578655, 7.64518e-28
1.45083e-07, 25, 0.00619387, 4.73171e-29
1.45083e-07, 26, 0.00661172, 2.90464e-30
1.45083e-07, 27, 0.00704236, 1.7694e-31
1.45083e-07, 28, 0.00748578, 1.07018e-32
1.45083e-07, 29, 0.00794457, 6.42983e-34
1.45083e-07, 30, 0.00840535, 3.8392e-35
1.45083e-07, 31, 0.00888357, 2.27906e-36
1.45083e-07, 32, 0.00937233, 1.34555e-37
1.45083e-07, 33, 0.00987452, 7.90349e-39
1.45083e-07, 34, 0.0103864, 4.61998e-40
1.45083e-07, 35, 0.0109102, 2.68833e-41
1.45083e-07, 36, 0.0114457, 1.55761e-42
1.45083e-07, 37, 0.0122976, 8.98804e-44
1.45083e-07, 38, 0.0127503, 5.16649e-45
1.45083e-07, 39, 0.0131228, 2.95894e-46
1.45083e-07, 40, 0.0137822, 1.68875e-47
1.45083e-07, 41, 0.014295, 9.60634e-49
1.45083e-07, 42, 0.0151787, 5.44728e-50
1.45083e-07, 43, 0.0155144, 3.07961e-51
1.45083e-07, 44, 0.01614, 1.73606e-52
1.45083e-07, 45, 0.0170054, 9.75977e-54
1.45083e-07, 46, 0.0183467, 5.47237e-55
1.45083e-07, 47, 0.0180846, 3.06068e-56
1.45083e-07, 48, 0.0187529, 1.70771e-57
1.45083e-07, 49, 0.0194347, 9.50618e-59
1.45083e-07, 50, 0.0201263, 5.27999e-60
1.45083e-07, 51, 0.0208321, 2.9264e-61
1.45083e-07, 52, 0.0219891, 1.61861e-62
1.45083e-07, 53, 0.0224998, 8.93496e-64
1.45083e-07, 54, 0.0264844, 4.92286e-65
1.45083e-07, 55, 0.0237551, 2.70736e-66
1.45083e-07, 56, 0.0245093, 1.4863e-67
1.45083e-07, 57, 0.0283787, 8.14563e-69
1.45083e-07, 58, 0.0260574, 4.45685e-70
1.45083e-07, 59, 0.0268508, 2.43467e-71
1.45083e-07, 60, 0.0276519, 1.32795e-72
1.45083e-07, 61, 0.0284634, 7.23234e-74
1.45083e-07, 62, 0.0294783, 3.93322e-75
1.45083e-07, 63, 0.0301167, 2.13606e-76
1.45083e-07, 64, 0.0316199, 1.15848e-77
1.45083e-07, 65, 0.0318182, 6.27475e-79
1.45083e-07, 66, 0.0326849, 3.39431e-80
1.45083e-07, 67, 0.0335612, 1.83388e-81
1.45083e-07, 68, 0.0344479, 9.89623e-83
1.45083e-07, 69, 0.035346, 5.33413e-84
1.45083e-07, 70, 0.0362541, 2.87189e-85
1.45083e-07, 71, 0.0371723, 1.54452e-86
1.45083e-07, 72, 0.0389958, 8.29768e-88
1.45083e-07, 73, 0.0390399, 4.45316e-89
1.45083e-07, 74, 0.0407817, 2.38749e-90
1.45083e-07, 75, 0.0409551, 1.27875e-91
1.45083e-07, 76, 0.0419265, 6.84254e-93
1.45083e-07, 77, 0.0429096, 3.65798e-94
1.45083e-07, 78, 0.0439028, 1.95376e-95
1.45083e-07, 79, 0.0449064, 1.0426e-96
1.45083e-07, 80, 0.0459217, 5.55885e-98
1.45083e-07, 81, 0.0469468, 2.96134e-99
1.45083e-07, 82, 0.0479801, 1.57628e-100
1.45083e-07, 83, 0.0490258, 8.38363e-102
1.45083e-07, 84, 0.0500811, 4.45543e-103
1.45083e-07, 85, 0.051149, 2.366e-104
1.45083e-07, 86, 0.0522263, 1.25549e-105
1.45083e-07, 87, 0.0533136, 6.65728e-107
1.45083e-07, 88, 0.0544123, 3.52752e-108
1.45083e-07, 89, 0.0555209, 1.86784e-109
1.45083e-07, 90, 0.05664, 9.88356e-111
1.45083e-07, 91, 0.057773, 5.22633e-112
1.45083e-07, 92, 0.0589092, 2.76183e-113
1.45083e-07, 93, 0.0600597, 1.45854e-114
1.45083e-07, 94, 0.0612238, 7.69787e-116
1.45083e-07, 95, 0.0623951, 4.06027e-117
1.45083e-07, 96, 0.0635749, 2.14033e-118
1.45083e-07, 97, 0.0647643, 1.12759e-119
1.45083e-07, 98, 0.0659683, 5.93703e-121
1.45083e-07, 99, 0.0671803, 3.12424e-122
1.45083e-07, 100, 0.0684063, 1.64316e-123
1.74753e-07, 5, 0.000588488, 7.96963e+16
1.74753e-07, 6, 0.00079475, 2.84722e+14
1.74753e-07, 7, 0.000984361, 9.69379e+11
1.74753e-07, 8, 0.00125804, 3.18227e+09
1.74753e-07, 9, 0.00143771, 1.01426e+07
1.74753e-07, 10, 0.00169257, 31553.8
1.74753e-07, 11, 0.00223489, 96.2139
1.74753e-07, 12, 0.00230537, 0.288465
1.74753e-07, 13, 0.00256203, 0.000852688
1.74753e-07, 14, 0.00288443, 2.34924e-06
1.74753e-07, 15, 0.00322304, 6.73183e-09
1.74753e-07, 16, 0.00357748, 1.91198e-11
1.74753e-07, 17, 0.00394771, 5.38575e-14
1.74753e-07, 18, 0.00433361, 1.50624e-16
1.74753e-07, 19, 0.00473471, 4.19325e-19
1.74753e-07, 20, 0.00515114, 1.21279e-21
1.74753e-07, 21, 0.00558285, 6.84336e-24
1.74753e-07, 22, 0.00602927, 2.42429e-25
1.74753e-07, 23, 0.00649151, 1.47657e-26
1.74753e-07, 24, 0.00696723, 9.20816e-28
1.74753e-07, 25, 0.00745938, 5.69935e-29
1.74753e-07, 26, 0.00796475, 3.49864e-30
1.74753e-07, 27, 0.00848379, 2.13125e-31
1.74753e-07, 28, 0.00901998, 1.28904e-32
1.74753e-07, 29, 0.00992483, 7.74476e-34
1.74753e-07, 30, 0.0101303, 4.62433e-35
1.74753e-07, 31, 0.010708, 2.74514e-36
1.74753e-07, 32, 0.0112999, 1.62072e-37
1.74753e-07, 33, 0.0119067, 9.51978e-39
1.74753e-07, 34, 0.0125238, 5.56478e-40
1.74753e-07, 35, 0.0131566, 3.23811e-41
1.74753e-07, 36, 0.0138038, 1.87614e-42
1.74753e-07, 37, 0.0148571, 1.08261e-43
1.74753e-07, 38, 0.0153794, 6.22306e-45
1.74753e-07, 39, 0.0158303, 3.56406e-46
1.74753e-07, 40, 0.0185473, 2.03411e-47
1.74753e-07, 41, 0.0172476, 1.15709e-48
1.74753e-07, 42, 0.0183278, 6.56127e-50
1.74753e-07, 43, 0.0187218, 3.7094e-51
1.74753e-07, 44, 0.0194785, 2.09109e-52
1.74753e-07, 45, 0.0204426, 1.17557e-53
1.74753e-07, 46, 0.021836, 6.59148e-55
1.74753e-07, 47, 0.0218294, 3.6866e-56
1.74753e-07, 48, 0.0226379, 2.05694e-57
1.74753e-07, 49, 0.0234621, 1.14502e-58
1.74753e-07, 50, 0.0243012, 6.35976e-60
1.74753e-07, 51, 0.0252373, 3.52485e-61
1.74753e-07, 52, 0.0268461, 1.94962e-62
1.74753e-07, 53, 0.0270781, 1.07622e-63
1.74753e-07, 54, 0.0313965, 5.9296e-65
1.74753e-07, 55, 0.0286868, 3.26102e-66
1.74753e-07, 56, 0.0296035, 1.79025e-67
1.74753e-07, 57, 0.0336835, 9.81144e-69
1.74753e-07, 58, 0.0314765, 5.36829e-70
1.74753e-07, 59, 0.0324328, 2.93256e-71
1.74753e-07, 60, 0.0334001, 1.59952e-72
1.74753e-07, 61, 0.0343856, 8.71137e-74
1.74753e-07, 62, 0.0384851, 4.73758e-75
1.74753e-07, 63, 0.0363882, 2.57289e-76
1.74753e-07, 64, 0.0373737, 1.39539e-77
1.74753e-07, 65, 0.0384437, 7.55795e-79
1.74753e-07, 66, 0.0394916, 4.08846e-80
1.74753e-07, 67, 0.0405513, 2.20891e-81
1.74753e-07, 68, 0.041625, 1.192e-82
1.74753e-07, 69, 0.0427118, 6.42498e-84
1.74753e-07, 70, 0.0438108, 3.4592e-85
1.74753e-07, 71, 0.0449238, 1.86038e-86
1.74753e-07, 72, 0.0460768, 9.99458e-88
1.74753e-07, 73, 0.0471845, 5.36385e-89
1.74753e-07, 74, 0.0483352, 2.87574e-90
1.74753e-07, 75, 0.0495002, 1.54026e-91
1.74753e-07, 76, 0.0506745, 8.24186e-93
1.74753e-07, 77, 0.0518658, 4.40605e-94
1.74753e-07, 78, 0.053068, 2.35331e-95
1.74753e-07, 79, 0.0542827, 1.25581e-96
1.74753e-07, 80, 0.0555088, 6.69566e-98
1.74753e-07, 81, 0.0567502, 3.56695e-99
1.74753e-07, 82, 0.0580034, 1.89864e-100
1.74753e-07, 83, 0.0592693, 1.00981e-101
1.74753e-07, 84, 0.060549, 5.36658e-103
1.74753e-07, 85, 0.0618393, 2.84985e-104
1.74753e-07, 86, 0.0631437, 1.51225e-105
1.74753e-07, 87, 0.0644592, 8.01872e-107
1.74753e-07, 88, 0.0657902, 4.24892e-108
1.74753e-07, 89, 0.0671325, 2.24982e-109
1.74753e-07, 90, 0.0684872, 1.19048e-110
1.74753e-07, 91, 0.0698547, 6.29513e-112
1.74753e-07, 92, 0.0712346, 3.32663e-113
1.74753e-07, 93, 0.0726274, 1.75682e-114
1.74753e-07, 94, 0.0740331, 9.27211e-116
1.74753e-07, 95, 0.0754526, 4.89061e-117
1.74753e-07, 96, 0.076882, 2.57803e-118
1.74753e-07, 97, 0.0783271, 1.35818e-119
1.74753e-07, 98, 0.0797885, 7.15118e-121
1.74753e-07, 99, 0.0812488, 3.76316e-122
1.74753e-07, 100, 0.0827304, 1.97919e-123
2.1049e-07, 5, 0.000725215, 5.49303e+16
2.1049e-07, 6, 0.000930868, 1.96246e+14
2.1049e-07, 7, 0.00121095, 6.68148e+11
2.1049e-07, 8, 0.00151717, 2.19342e+09
2.1049e-07, 9, 0.00173112, 6.99089e+06
2.1049e-07, 10, 0.00206396, 21748.8
2.1049e-07, 11, 0.0023689, 66.3146
2.1049e-07, 12, 0.00276735, 0.198829
2.1049e-07, 13, 0.00320105, 0.000587707
2.1049e-07, 14, 0.00347827, 1.61879e-06
2.1049e-07, 15, 0.00388756, 4.63999e-09
2.1049e-07, 16, 0.00431772, 1.31786e-11
2.1049e-07, 17, 0.00476454, 3.7122e-14
2.1049e-07, 18, 0.00523004, 1.03826e-16
2.1049e-07, 19, 0.00571608, 2.89473e-19
2.1049e-07, 20, 0.00621964, 8.65224e-22
2.1049e-07, 21, 0.00674042, 6.60615e-24
2.1049e-07, 22, 0.0072816, 2.87529e-25
2.1049e-07, 23, 0.00783903, 1.77732e-26
2.1049e-07, 24, 0.00841448, 1.10909e-27
2.1049e-07, 25, 0.00900969, 6.86488e-29
2.1049e-07, 26, 0.00962095, 4.21413e-30
2.1049e-07, 27, 0.0102486, 2.5671e-31
2.1049e-07, 28, 0.0108977, 1.55265e-32
2.1049e-07, 29, 0.0121895, 9.32859e-34
2.1049e-07, 30, 0.0122403, 5.57002e-35
2.1049e-07, 31, 0.0129393, 3.30653e-36
2.1049e-07, 32, 0.0136555, 1.95217e-37
2.1049e-07, 33, 0.0143901, 1.14666e-38
2.1049e-07, 34, 0.0151361, 6.7028e-40
2.1049e-07, 35, 0.015904, 3.90031e-41
2.1049e-07, 36, 0.0166872, 2.25982e-42
2.1049e-07, 37, 0.0183148, 1.30401e-43
2.1049e-07, 38, 0.0185967, 7.4957e-45
2.1049e-07, 39, 0.0191371, 4.29292e-46
2.1049e-07, 40, 0.0222264, 2.45009e-47
2.1049e-07, 41, 0.0208524, 1.39372e-48
2.1049e-07, 42, 0.0221772, 7.90307e-50
2.1049e-07, 43, 0.0226372, 4.46798e-51
2.1049e-07, 44, 0.0235531, 2.51872e-52
2.1049e-07, 45, 0.0247852, 1.41598e-53
2.1049e-07, 46, 0.0262318, 7.93947e-55
2.1049e-07, 47, 0.0263983, 4.44053e-56
2.1049e-07, 48, 0.0273797, 2.4776e-57
2.1049e-07, 49, 0.028377, 1.37918e-58
2.1049e-07, 50, 0.0293906, 7.66036e-60
2.1049e-07, 51, 0.0304282, 4.2457e-61
2.1049e-07, 52, 0.0348027, 2.34832e-62
2.1049e-07, 53, 0.0326007, 1.29631e-63
2.1049e-07, 54, 0.0381945, 7.14222e-65
2.1049e-07, 55, 0.0346993, 3.92791e-66
2.1049e-07, 56, 0.0358095, 2.15636e-67
2.1049e-07, 57, 0.0405781, 1.18179e-68
2.1049e-07, 58, 0.0380774, 6.46612e-70
2.1049e-07, 59, 0.0392343, 3.53228e-71
2.1049e-07, 60, 0.0404075, 1.92663e-72
2.1049e-07, 61, 0.0415973, 1.04929e-73
2.1049e-07, 62, 0.0464083, 5.70643e-75
2.1049e-07, 63, 0.0440243, 3.09905e-76
2.1049e-07, 64, 0.0536953, 1.68076e-77
2.1049e-07, 65, 0.0465115, 9.10358e-79
2.1049e-07, 66, 0.0477821, 4.92456e-80
2.1049e-07, 67, 0.0490627, 2.66064e-81
2.1049e-07, 68, 0.056492, 1.43577e-82
2.1049e-07, 69, 0.0516811, 7.73891e-84
2.1049e-07, 70, 0.053011, 4.16661e-85
2.1049e-07, 71, 0.0543567, 2.24084e-86
2.1049e-07, 72, 0.0561987, 1.20385e-87
2.1049e-07, 73, 0.0570995, 6.46078e-89
2.1049e-07, 74, 0.05849, 3.46384e-90
2.1049e-07, 75, 0.0599029, 1.85525e-91
2.1049e-07, 76, 0.0613244, 9.92735e-93
2.1049e-07, 77, 0.0627662, 5.30711e-94
2.1049e-07, 78, 0.0642236, 2.83457e-95
2.1049e-07, 79, 0.0656943, 1.51263e-96
2.1049e-07, 80, 0.0671781, 8.06495e-98
2.1049e-07, 81, 0.0686806, 4.2964e-99
2.1049e-07, 82, 0.0701987, 2.28692e-100
2.1049e-07, 83, 0.0717318, 1.21632e-101
2.1049e-07, 84, 0.0732834, 6.46406e-103
2.1049e-07, 85, 0.0748433, 3.43266e-104
2.1049e-07, 86, 0.0764275, 1.8215e-105
2.1049e-07, 87, 0.0780189, 9.65858e-107
2.1049e-07, 88, 0.0796331, 5.11783e-108
2.1049e-07, 89, 0.0812746, 2.70992e-109
2.1049e-07, 90, 0.0828999, 1.43393e-110
2.1049e-07, 91, 0.0845569, 7.58251e-112
2.1049e-07, 92, 0.0862247, 4.00694e-113
2.1049e-07, 93, 0.087913, 2.1161e-114
2.1049e-07, 94, 0.0896186, 1.11683e-115
2.1049e-07, 95, 0.0913372, 5.89076e-117
2.1049e-07, 96, 0.0930702, 3.10525e-118
2.1049e-07, 97, 0.0948361, 1.63593e-119
2.1049e-07, 98, 0.0965872, 8.61362e-121
2.1049e-07, 99, 0.0983556, 4.53274e-122
2.1049e-07, 100, 0.100148, 2.38394e-123
2.53536e-07, 5, 0.000872464, 3.78623e+16
2.53536e-07, 6, 0.00118916, 1.35264e+14
2.53536e-07, 7, 0.00141944, 4.60532e+11
2.53536e-07, 8, 0.001826, 1.51184e+09
2.53536e-07, 9, 0.00208941, 4.81855e+06
2.53536e-07, 10, 0.00246214, 14990.3
2.53536e-07, 11, 0.00311001, 45.7089
2.53536e-07, 12, 0.00349127, 0.137045
2.53536e-07, 13, 0.00372297, 0.000405092
2.53536e-07, 14, 0.00420499, 1.11563e-06
2.53536e-07, 15, 0.00469819, 3.19817e-09
2.53536e-07, 16, 0.00521744, 9.08347e-12
2.53536e-07, 17, 0.00575891, 2.55868e-14
2.53536e-07, 18, 0.0063221, 7.15716e-17
2.53536e-07, 19, 0.00690884, 2.00062e-19
2.53536e-07, 20, 0.00751802, 6.31651e-22
2.53536e-07, 21, 0.0081495, 6.82901e-24
2.53536e-07, 22, 0.00880279, 3.43245e-25
2.53536e-07, 23, 0.00947712, 2.13994e-26
2.53536e-07, 24, 0.0101752, 1.33588e-27
2.53536e-07, 25, 0.0108938, 8.26876e-29
2.53536e-07, 26, 0.0116344, 5.07593e-30
2.53536e-07, 27, 0.0123949, 3.09208e-31
2.53536e-07, 28, 0.0131774, 1.87018e-32
2.53536e-07, 29, 0.0147371, 1.12363e-33
2.53536e-07, 30, 0.014805, 6.70911e-35
2.53536e-07, 31, 0.015649, 3.98272e-36
2.53536e-07, 32, 0.0165159, 2.35139e-37
2.53536e-07, 33, 0.0174057, 1.38116e-38
2.53536e-07, 34, 0.0183099, 8.07354e-40
2.53536e-07, 35, 0.0192377, 4.69794e-41
2.53536e-07, 36, 0.0201858, 2.72196e-42
2.53536e-07, 37, 0.0223942, 1.57069e-43
2.53536e-07, 38, 0.0225011, 9.02859e-45
2.53536e-07, 39, 0.0231517, 5.17084e-46
2.53536e-07, 40, 0.0268045, 2.95114e-47
2.53536e-07, 41, 0.0252295, 1.67874e-48
2.53536e-07, 42, 0.0268441, 9.51928e-50
2.53536e-07, 43, 0.0273877, 5.3817e-51
2.53536e-07, 44, 0.0284965, 3.03381e-52
2.53536e-07, 45, 0.030007, 1.70555e-53
2.53536e-07, 46, 0.0312257, 9.56312e-55
2.53536e-07, 47, 0.03194, 5.34863e-56
2.53536e-07, 48, 0.0331287, 2.98427e-57
2.53536e-07, 49, 0.034338, 1.66123e-58
2.53536e-07, 50, 0.0355632, 9.22693e-60
2.53536e-07, 51, 0.0368242, 5.11396e-61
2.53536e-07, 52, 0.0378862, 2.82856e-62
2.53536e-07, 53, 0.0395576, 1.56141e-63
2.53536e-07, 54, 0.0460253, 8.60283e-65
2.53536e-07, 55, 0.041991, 4.73118e-66
2.53536e-07, 56, 0.0433387, 2.59735e-67
2.53536e-07, 57, 0.0488368, 1.42347e-68
