# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1.5, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.000911163, 100, 0.112926, 5.25081e-166, 0.15764, 2.95866e+15, 0.000150092, 4.10029e-05
0.000911163, 101, 0.116228, 1.01545e-167, 0.149245, 3.07879e+15, 0.000154093, 4.10694e-05
0.000911163, 102, 0.120002, 1.96273e-169, 0.141373, 3.20255e+15, 0.00015816, 4.32978e-05
0.000911163, 103, 0.123238, 3.79171e-171, 0.133987, 3.33e+15, 0.000162294, 4.51065e-05
0.000911163, 104, 0.126798, 7.32128e-173, 0.127052, 3.46121e+15, 0.000166494, 4.47883e-05
0.000911163, 105, 0.130425, 1.41293e-174, 0.120538, 3.59627e+15, 0.000170762, 5.22551e-05
0.0010975, 5, 1.88511e-06, 0.134966, 1.87294e+06, 1.05816e+10, 7.27884e-08, 1.88923e-08
0.0010975, 6, 3.96023e-06, 6.41078e-05, 687110, 2.1942e+10, 1.12206e-07, 2.91233e-08
0.0010975, 7, 7.41799e-06, 2.95486e-08, 294319, 4.06502e+10, 1.62581e-07, 4.92356e-08
0.0010975, 8, 1.27458e-05, 1.86518e-11, 141209, 6.93474e+10, 2.24945e-07, 5.83847e-08
0.0010975, 9, 2.05477e-05, 1.9674e-13, 73879.5, 1.11081e+11, 3.0029e-07, 7.79406e-08
0.0010975, 10, 3.14135e-05, 6.03684e-15, 41386.4, 1.69305e+11, 3.89572e-07, 1.10393e-07
0.0010975, 11, 4.60742e-05, 1.81296e-16, 24501.8, 2.4788e+11, 4.93714e-07, 1.2918e-07
0.0010975, 12, 6.53065e-05, 5.22769e-18, 15183.1, 3.51071e+11, 6.13613e-07, 1.66148e-07
0.0010975, 13, 8.98825e-05, 1.45597e-19, 9776.19, 4.83553e+11, 7.50139e-07, 1.94773e-07
0.0010975, 14, 0.000120762, 3.93609e-21, 6503.6, 6.50403e+11, 9.04142e-07, 2.48965e-07
0.0010975, 15, 0.000158807, 1.03697e-22, 4449.96, 8.57108e+11, 1.07645e-06, 2.79394e-07
0.0010975, 16, 0.000205285, 2.67089e-24, 3120.31, 1.10956e+12, 1.26788e-06, 3.29079e-07
0.0010975, 17, 0.000259765, 6.74347e-26, 2235.57, 1.41405e+12, 1.47921e-06, 3.93426e-07
0.0010975, 18, 0.000325509, 1.67266e-27, 1632.52, 1.7773e+12, 1.71124e-06, 4.716e-07
0.0010975, 19, 0.000401748, 4.08354e-29, 1212.59, 2.2064e+12, 1.96472e-06, 5.67699e-07
0.0010975, 20, 0.000490798, 9.82786e-31, 914.519, 2.70888e+12, 2.2404e-06, 5.81499e-07
0.0010975, 21, 0.00059277, 2.33487e-32, 699.281, 3.29267e+12, 2.53903e-06, 6.70278e-07
0.0010975, 22, 0.000710797, 5.48222e-34, 541.419, 3.96608e+12, 2.86132e-06, 7.95428e-07
0.0010975, 23, 0.000842683, 1.27345e-35, 423.989, 4.73786e+12, 3.208e-06, 8.80929e-07
0.0010975, 24, 0.000991565, 2.92907e-37, 335.503, 5.61714e+12, 3.57977e-06, 1.07739e-06
0.0010975, 25, 0.00116449, 6.67635e-39, 268.033, 6.61349e+12, 3.97733e-06, 1.03243e-06
0.0010975, 26, 0.00134709, 1.50908e-40, 216.025, 7.73685e+12, 4.40136e-06, 1.19491e-06
0.0010975, 27, 0.00155396, 3.38467e-42, 175.532, 8.99758e+12, 4.85254e-06, 1.43627e-06
0.0010975, 28, 0.00178274, 7.5369e-44, 143.711, 1.04065e+13, 5.33154e-06, 1.45697e-06
0.0010975, 29, 0.00203491, 1.66708e-45, 118.487, 1.19746e+13, 5.83901e-06, 1.56384e-06
0.0010975, 30, 0.00231136, 3.66437e-47, 98.3311, 1.37137e+13, 6.37562e-06, 1.82549e-06
0.0010975, 31, 0.00261337, 8.0075e-49, 82.1048, 1.56357e+13, 6.94201e-06, 1.97982e-06
0.0010975, 32, 0.00294312, 1.74024e-50, 68.9498, 1.77529e+13, 7.53882e-06, 1.95671e-06
0.0010975, 33, 0.00329769, 3.76252e-52, 58.2145, 2.00783e+13, 8.16668e-06, 2.48687e-06
0.0010975, 34, 0.00368296, 8.09538e-54, 49.3996, 2.26249e+13, 8.82622e-06, 2.59527e-06
0.0010975, 35, 0.00409852, 1.73383e-55, 42.1195, 2.54064e+13, 9.51806e-06, 2.83808e-06
0.0010975, 36, 0.00454857, 3.69738e-57, 36.074, 2.84368e+13, 1.02428e-05, 3.09217e-06
0.0010975, 37, 0.00503551, 7.8524e-59, 31.0276, 3.17305e+13, 1.10011e-05, 2.90236e-06
0.0010975, 38, 0.00556362, 1.66121e-60, 26.7947, 3.53025e+13, 1.17935e-05, 3.50102e-06
0.0010975, 39, 0.00608768, 3.50146e-62, 23.2275, 3.91678e+13, 1.26206e-05, 3.63286e-06
0.0010975, 40, 0.00667574, 7.35451e-64, 20.2082, 4.33422e+13, 1.34831e-05, 3.74064e-06
0.0010975, 41, 0.00729793, 1.53961e-65, 17.642, 4.78416e+13, 1.43814e-05, 4.00679e-06
0.0010975, 42, 0.00795934, 3.21287e-67, 15.4521, 5.26827e+13, 1.53162e-05, 4.52906e-06
0.0010975, 43, 0.0086555, 6.68437e-69, 13.5763, 5.78821e+13, 1.62881e-05, 4.35811e-06
0.0010975, 44, 0.00942279, 1.38667e-70, 11.9638, 6.34573e+13, 1.72977e-05, 4.71701e-06
0.0010975, 45, 0.010176, 2.86873e-72, 10.5728, 6.94258e+13, 1.83454e-05, 4.88096e-06
0.0010975, 46, 0.0110005, 5.91915e-74, 9.36893, 7.58057e+13, 1.94319e-05, 5.46737e-06
0.0010975, 47, 0.0118805, 1.21823e-75, 8.32376, 8.26156e+13, 2.05578e-05, 5.34567e-06
0.0010975, 48, 0.0127815, 2.50121e-77, 7.41363, 8.98743e+13, 2.17236e-05, 6.72103e-06
0.0010975, 49, 0.0137452, 5.12344e-79, 6.6188, 9.76011e+13, 2.29298e-05, 6.77426e-06
0.0010975, 50, 0.0147406, 1.04714e-80, 5.92274, 1.05816e+14, 2.4177e-05, 6.32451e-06
0.0010975, 51, 0.0158473, 2.13557e-82, 5.31156, 1.14538e+14, 2.54657e-05, 6.89375e-06
0.0010975, 52, 0.0168967, 4.34639e-84, 4.77353, 1.2379e+14, 2.67965e-05, 8.28799e-06
0.0010975, 53, 0.0180939, 8.8284e-86, 4.29873, 1.3359e+14, 2.817e-05, 7.54905e-06
0.0010975, 54, 0.0192401, 1.78981e-87, 3.87875, 1.43961e+14, 2.95866e-05, 7.87667e-06
0.0010975, 55, 0.0204972, 3.62185e-89, 3.50641, 1.54925e+14, 3.10469e-05, 9.44341e-06
0.0010975, 56, 0.0217986, 7.31616e-91, 3.17559, 1.66503e+14, 3.25514e-05, 8.92706e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.0010975, 58, 0.0246623, 2.97017e-94, 2.61821, 1.91594e+14, 3.56953e-05, 9.73362e-06
0.0010975, 59, 0.0260797, 5.97005e-96, 2.38326, 2.05153e+14, 3.73356e-05, 9.7707e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.0010975, 61, 0.0291352, 2.40092e-99, 1.98401, 2.34417e+14, 4.07558e-05, 1.12458e-05
0.0010975, 62, 0.0307651, 4.80424e-101, 1.81428, 2.50171e+14, 4.25366e-05, 1.16069e-05
0.0010975, 63, 0.032456, 9.59982e-103, 1.66144, 2.66706e+14, 4.43652e-05, 1.23161e-05
0.0010975, 64, 0.0341853, 1.91563e-104, 1.52359, 2.84047e+14, 4.62422e-05, 1.41774e-05
0.0010975, 65, 0.0361916, 3.8176e-106, 1.39905, 3.02221e+14, 4.81681e-05, 1.36286e-05
0.0010975, 66, 0.0379093, 7.59825e-108, 1.28637, 3.21252e+14, 5.01433e-05, 1.49935e-05
0.0010975, 67, 0.0400133, 1.51043e-109, 1.18426, 3.41169e+14, 5.21683e-05, 1.48318e-05
0.0010975, 68, 0.0417442, 2.99891e-111, 1.09159, 3.61998e+14, 5.42437e-05, 1.45447e-05
0.0010975, 69, 0.0437881, 5.94732e-113, 1.00737, 3.83766e+14, 5.637e-05, 1.73739e-05
0.0010975, 70, 0.0460642, 1.17811e-114, 0.930719, 4.06502e+14, 5.85476e-05, 1.56139e-05
0.0010975, 71, 0.0480589, 2.33117e-116, 0.860869, 4.30233e+14, 6.0777e-05, 1.82941e-05
0.0010975, 72, 0.0502798, 4.60781e-118, 0.79713, 4.54989e+14, 6.30587e-05, 1.64007e-05
0.0010975, 73, 0.0527257, 9.09837e-120, 0.738894, 4.80797e+14, 6.53931e-05, 1.95537e-05
0.0010975, 74, 0.0549296, 1.7947e-121, 0.68562, 5.07689e+14, 6.77809e-05, 2.044e-05
0.0010975, 75, 0.0573948, 3.53666e-123, 0.636826, 5.35693e+14, 7.02224e-05, 1.94121e-05
0.0010975, 76, 0.0600457, 6.96267e-125, 0.592084, 5.64839e+14, 7.27181e-05, 1.92981e-05
0.0010975, 77, 0.0626276, 1.36947e-126, 0.551009, 5.9516e+14, 7.52686e-05, 2.01248e-05
0.0010975, 78, 0.0652312, 2.69112e-128, 0.51326, 6.26685e+14, 7.78742e-05, 2.07027e-05
0.0010975, 79, 0.0680024, 5.28357e-130, 0.47853, 6.59446e+14, 8.05355e-05, 2.12294e-05
0.0010975, 80, 0.0704765, 1.03644e-131, 0.446543, 6.93474e+14, 8.32529e-05, 2.30658e-05
0.0010975, 81, 0.0732865, 2.0314e-133, 0.417052, 7.28804e+14, 8.60268e-05, 2.3563e-05
0.0010975, 82, 0.0761667, 3.97822e-135, 0.389836, 7.65466e+14, 8.88579e-05, 2.4334e-05
0.0010975, 83, 0.079115, 7.78452e-137, 0.364694, 8.03495e+14, 9.17464e-05, 2.51004e-05
0.0010975, 84, 0.0824316, 1.52207e-138, 0.341446, 8.42923e+14, 9.46929e-05, 2.48101e-05
0.0010975, 85, 0.0854772, 2.97374e-140, 0.319929, 8.83784e+14, 9.76979e-05, 2.60857e-05
0.0010975, 86, 0.0884143, 5.80558e-142, 0.299997, 9.26114e+14, 0.000100762, 2.93866e-05
0.0010975, 87, 0.0915474, 1.13258e-143, 0.281515, 9.69946e+14, 0.000103885, 2.84715e-05
0.0010975, 88, 0.0948097, 2.20793e-145, 0.264365, 1.01532e+15, 0.000107068, 2.8959e-05
0.0010975, 89, 0.0981033, 4.30125e-147, 0.248435, 1.06226e+15, 0.000110311, 2.91542e-05
0.0010975, 90, 0.101498, 8.37352e-149, 0.233628, 1.11081e+15, 0.000113615, 2.9876e-05
0.0010975, 91, 0.10515, 1.62904e-150, 0.219852, 1.16101e+15, 0.00011698, 3.30272e-05
0.0010975, 92, 0.108663, 3.16715e-152, 0.207026, 1.21289e+15, 0.000120407, 3.21782e-05
0.0010975, 93, 0.112255, 6.1536e-154, 0.195075, 1.26649e+15, 0.000123896, 3.57264e-05
0.0010975, 94, 0.116026, 1.19486e-155, 0.183931, 1.32185e+15, 0.000127447, 3.45114e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.0010975, 96, 0.123941, 4.49675e-159, 0.16382, 1.43799e+15, 0.000134739, 3.96935e-05
0.0010975, 97, 0.127653, 8.71571e-161, 0.154744, 1.49885e+15, 0.00013848, 3.88375e-05
0.0010975, 98, 0.131509, 1.68833e-162, 0.146256, 1.56162e+15, 0.000142286, 3.87822e-05
0.0010975, 99, 0.135455, 3.26863e-164, 0.138313, 1.62634e+15, 0.000146156, 4.15673e-05
0.0010975, 100, 0.140218, 6.32461e-166, 0.130875, 1.69305e+15, 0.000150092, 4.61711e-05
0.0010975, 101, 0.144061, 1.22311e-167, 0.123905, 1.7618e+15, 0.000154093, 4.4507e-05
0.0010975, 102, 0.148257, 2.36411e-169, 0.11737, 1.83261e+15, 0.00015816, 4.48347e-05
0.0010975, 103, 0.152222, 4.56712e-171, 0.111238, 1.90555e+15, 0.000162294, 4.81129e-05
0.0010975, 104, 0.156605, 8.81851e-173, 0.105481, 1.98063e+15, 0.000166494, 4.88499e-05
0.0010975, 105, 0.161064, 1.70188e-174, 0.100073, 2.05792e+15, 0.000170762, 4.66174e-05
0.00132194, 5, 2.38895e-06, 0.0936901, 1.55494e+06, 6.05517e+09, 7.27884e-08, 1.88923e-08
0.00132194, 6, 5.02119e-06, 4.45116e-05, 570450, 1.2556e+10, 1.12206e-07, 2.91233e-08
0.00132194, 7, 9.38578e-06, 2.05869e-08, 244349, 2.32615e+10, 1.62581e-07, 4.2198e-08
0.00132194, 8, 1.61431e-05, 1.58485e-11, 117234, 3.96832e+10, 2.24945e-07, 5.83847e-08
0.00132194, 9, 2.59674e-05, 2.34148e-13, 61336.1, 6.35647e+10, 3.0029e-07, 9.08629e-08
0.00132194, 10, 3.96861e-05, 7.27022e-15, 34359.7, 9.68827e+10, 3.89572e-07, 1.01138e-07
0.00132194, 11, 5.81848e-05, 2.18371e-16, 20341.8, 1.41846e+11, 4.93714e-07, 1.3697e-07
0.00132194, 12, 8.24337e-05, 6.29676e-18, 12605.3, 2.00896e+11, 6.13613e-07, 1.84408e-07
0.00132194, 13, 0.000113418, 1.75372e-19, 8116.36, 2.76707e+11, 7.50139e-07, 1.95901e-07
0.00132194, 14, 0.00015232, 4.74103e-21, 5399.4, 3.72185e+11, 9.04142e-07, 2.34934e-07
0.00132194, 15, 0.000200178, 1.24904e-22, 3694.43, 4.90469e+11, 1.07645e-06, 3.26356e-07
0.00132194, 16, 0.000258455, 3.2171e-24, 2590.54, 6.34931e+11, 1.26788e-06, 3.29079e-07
0.00132194, 17, 0.000327397, 8.12253e-26, 1856.01, 8.09174e+11, 1.47921e-06, 4.00706e-07
0.00132194, 18, 0.00040987, 2.01472e-27, 1355.35, 1.01704e+12, 1.71124e-06, 4.706e-07
0.00132194, 19, 0.000505802, 4.91864e-29, 1006.71, 1.26259e+12, 1.96472e-06, 5.18708e-07
0.00132194, 20, 0.000617839, 1.18377e-30, 759.25, 1.55012e+12, 2.2404e-06, 5.81499e-07
0.00132194, 21, 0.000746058, 2.81236e-32, 580.555, 1.88418e+12, 2.53903e-06, 6.90439e-07
0.00132194, 22, 0.000892684, 6.60335e-34, 449.495, 2.26954e+12, 2.86132e-06, 7.55418e-07
0.00132194, 23, 0.00105925, 1.53388e-35, 352.003, 2.71118e+12, 3.208e-06, 8.58777e-07
0.00132194, 24, 0.001247, 3.52808e-37, 278.54, 3.21434e+12, 3.57977e-06, 1.01796e-06
0.00132194, 25, 0.00145824, 8.04169e-39, 222.525, 3.78448e+12, 3.97733e-06, 1.03232e-06
0.00132194, 26, 0.00169248, 1.81769e-40, 179.348, 4.42731e+12, 4.40136e-06, 1.14238e-06
0.00132194, 27, 0.00196108, 4.07685e-42, 145.73, 5.14874e+12, 4.85254e-06, 1.26249e-06
0.00132194, 28, 0.00224047, 9.07822e-44, 119.311, 5.95495e+12, 5.33154e-06, 1.64885e-06
0.00132194, 29, 0.00255645, 2.008e-45, 98.3696, 6.85233e+12, 5.83901e-06, 1.65213e-06
0.00132194, 30, 0.00290057, 4.41374e-47, 81.6362, 7.8475e+12, 6.37562e-06, 1.83173e-06
0.00132194, 31, 0.00328075, 9.64506e-49, 68.1649, 8.94732e+12, 6.94201e-06, 1.92526e-06
0.00132194, 32, 0.00369606, 2.09612e-50, 57.2433, 1.01589e+13, 7.53882e-06, 2.03742e-06
0.00132194, 33, 0.00413785, 4.53197e-52, 48.3307, 1.14895e+13, 8.16668e-06, 2.21892e-06
0.00132194, 34, 0.00461673, 9.75092e-54, 41.0125, 1.29468e+13, 8.82622e-06, 2.49308e-06
0.00132194, 35, 0.00513643, 2.0884e-55, 34.9684, 1.45385e+13, 9.51806e-06, 2.55969e-06
0.00132194, 36, 0.0056969, 4.4535e-57, 29.9493, 1.62726e+13, 1.02428e-05, 3.08695e-06
0.00132194, 37, 0.0062985, 9.45825e-59, 25.7597, 1.81574e+13, 1.10011e-05, 2.86941e-06
0.00132194, 38, 0.00696141, 2.00094e-60, 22.2454, 2.02014e+13, 1.17935e-05, 3.62903e-06
0.00132194, 39, 0.00761972, 4.21752e-62, 19.2839, 2.24132e+13, 1.26206e-05, 3.36918e-06
0.00132194, 40, 0.00834846, 8.85853e-64, 16.7772, 2.4802e+13, 1.34831e-05, 3.83594e-06
0.00132194, 41, 0.00912361, 1.85447e-65, 14.6467, 2.73767e+13, 1.43814e-05, 4.45053e-06
0.00132194, 42, 0.00995088, 3.86991e-67, 12.8286, 3.0147e+13, 1.53162e-05, 4.35267e-06
0.00132194, 43, 0.010826, 8.05135e-69, 11.2713, 3.31223e+13, 1.62881e-05, 5.02655e-06
0.00132194, 44, 0.0117489, 1.67025e-70, 9.93253, 3.63126e+13, 1.72977e-05, 5.06106e-06
0.00132194, 45, 0.012764, 3.4554e-72, 8.77771, 3.9728e+13, 1.83454e-05, 5.43849e-06
0.00132194, 46, 0.0137617, 7.12964e-74, 7.77825, 4.33788e+13, 1.94319e-05, 5.34605e-06
0.00132194, 47, 0.0148507, 1.46737e-75, 6.91053, 4.72757e+13, 2.05578e-05, 5.42927e-06
0.00132194, 48, 0.0159677, 3.01272e-77, 6.15493, 5.14294e+13, 2.17236e-05, 6.27131e-06
0.00132194, 49, 0.0171475, 6.1712e-79, 5.49505, 5.5851e+13, 2.29298e-05, 6.40809e-06
0.00132194, 50, 0.0184007, 1.26128e-80, 4.91717, 6.05517e+13, 2.4177e-05, 6.80832e-06
0.00132194, 51, 0.0197504, 2.5723e-82, 4.40975, 6.55431e+13, 2.54657e-05, 6.79204e-06
0.00132194, 52, 0.0211824, 5.23524e-84, 3.96307, 7.08369e+13, 2.67965e-05, 8.25105e-06
0.00132194, 53, 0.0225596, 1.06338e-85, 3.56888, 7.64451e+13, 2.817e-05, 7.56601e-06
0.00132194, 54, 0.0239914, 2.15583e-87, 3.22021, 8.23799e+13, 2.95866e-05, 8.59385e-06
0.00132194, 55, 0.0256584, 4.36253e-89, 2.91109, 8.86537e+13, 3.10469e-05, 9.03249e-06
0.00132194, 56, 0.0271715, 8.81234e-91, 2.63643, 9.52793e+13, 3.25514e-05, 8.64203e-06
0.00132194, 57, 0.0288615, 1.77705e-92, 2.39187, 1.02269e+14, 3.41007e-05, 9.48409e-06
0.00132194, 58, 0.0306688, 3.57758e-94, 2.17368, 1.09637e+14, 3.56953e-05, 9.49289e-06
0.00132194, 59, 0.0324444, 7.19094e-96, 1.97863, 1.17396e+14, 3.73356e-05, 1.1301e-05
0.00132194, 60, 0.0343199, 1.44315e-97, 1.80392, 1.2556e+14, 3.90223e-05, 1.02717e-05
0.00132194, 61, 0.036273, 2.89192e-99, 1.64716, 1.34142e+14, 4.07558e-05, 1.07967e-05
0.00132194, 62, 0.0382925, 5.78672e-101, 1.50624, 1.43157e+14, 4.25366e-05, 1.11776e-05
0.00132194, 63, 0.0403682, 1.1563e-102, 1.37936, 1.52619e+14, 4.43652e-05, 1.1962e-05
0.00132194, 64, 0.0425589, 2.30739e-104, 1.26491, 1.62542e+14, 4.62422e-05, 1.42288e-05
0.00132194, 65, 0.0449325, 4.59831e-106, 1.16152, 1.72942e+14, 4.81681e-05, 1.34049e-05
0.00132194, 66, 0.047105, 9.15212e-108, 1.06797, 1.83832e+14, 5.01433e-05, 1.48124e-05
0.00132194, 67, 0.0494476, 1.81931e-109, 0.983192, 1.9523e+14, 5.21683e-05, 1.59635e-05
0.00132194, 68, 0.0519493, 3.6122e-111, 0.906256, 2.07149e+14, 5.42437e-05, 1.61587e-05
0.00132194, 69, 0.0544283, 7.16356e-113, 0.836334, 2.19605e+14, 5.637e-05, 1.72798e-05
0.00132194, 70, 0.0572455, 1.41904e-114, 0.772699, 2.32615e+14, 5.85476e-05, 1.6126e-05
0.00132194, 71, 0.0599033, 2.8079e-116, 0.714708, 2.46195e+14, 6.0777e-05, 1.64523e-05
0.00132194, 72, 0.0624484, 5.55012e-118, 0.661791, 2.60361e+14, 6.30587e-05, 1.76006e-05
0.00132194, 73, 0.0653162, 1.0959e-119, 0.613443, 2.7513e+14, 6.53931e-05, 1.78148e-05
0.00132194, 74, 0.0682031, 2.16173e-121, 0.569214, 2.90518e+14, 6.77809e-05, 1.7967e-05
0.00132194, 75, 0.0712501, 4.25991e-123, 0.528704, 3.06543e+14, 7.02224e-05, 2.10773e-05
0.00132194, 76, 0.0744602, 8.38656e-125, 0.491558, 3.23222e+14, 7.27181e-05, 1.9328e-05
0.00132194, 77, 0.0776602, 1.64953e-126, 0.457458, 3.40572e+14, 7.52686e-05, 2.02928e-05
0.00132194, 78, 0.0808817, 3.24146e-128, 0.426118, 3.58612e+14, 7.78742e-05, 2.08585e-05
0.00132194, 79, 0.0840059, 6.36408e-130, 0.397284, 3.77359e+14, 8.05355e-05, 2.36279e-05
0.00132194, 80, 0.0873772, 1.2484e-131, 0.370728, 3.96832e+14, 8.32529e-05, 2.34259e-05
0.00132194, 81, 0.090844, 2.44683e-133, 0.346244, 4.17048e+14, 8.60268e-05, 2.38124e-05
0.00132194, 82, 0.0943941, 4.79178e-135, 0.323649, 4.38028e+14, 8.88579e-05, 2.45075e-05
0.00132194, 83, 0.0980339, 9.37649e-137, 0.302775, 4.59789e+14, 9.17464e-05, 2.54629e-05
0.00132194, 84, 0.101774, 1.83334e-138, 0.283474, 4.82351e+14, 9.46929e-05, 2.68854e-05
0.00132194, 85, 0.105653, 3.58188e-140, 0.265611, 5.05734e+14, 9.76979e-05, 2.55576e-05
0.00132194, 86, 0.109518, 6.99284e-142, 0.249062, 5.29956e+14, 0.000100762, 2.6303e-05
0.00132194, 87, 0.113349, 1.3642e-143, 0.233719, 5.55039e+14, 0.000103885, 2.90235e-05
0.00132194, 88, 0.117352, 2.65946e-145, 0.21948, 5.81001e+14, 0.000107068, 2.88104e-05
0.00132194, 89, 0.121442, 5.18087e-147, 0.206255, 6.07864e+14, 0.000110311, 2.96247e-05
0.00132194, 90, 0.125628, 1.00859e-148, 0.193962, 6.35647e+14, 0.000113615, 3.01623e-05
0.00132194, 91, 0.130115, 1.96218e-150, 0.182525, 6.64373e+14, 0.00011698, 3.34548e-05
0.00132194, 92, 0.13445, 3.81485e-152, 0.171877, 6.94061e+14, 0.000120407, 3.13445e-05
0.00132194, 93, 0.138963, 7.41203e-154, 0.161955, 7.24733e+14, 0.000123896, 3.56608e-05
0.00132194, 94, 0.144496, 1.43921e-155, 0.152703, 7.56411e+14, 0.000127447, 3.49228e-05
0.00132194, 95, 0.148744, 2.79284e-157, 0.144069, 7.89116e+14, 0.000131061, 3.46913e-05
0.00132194, 96, 0.153123, 5.41635e-159, 0.136006, 8.2287e+14, 0.000134739, 4.11621e-05
0.00132194, 97, 0.157718, 1.04981e-160, 0.128471, 8.57696e+14, 0.00013848, 3.96016e-05
0.00132194, 98, 0.162526, 2.0336e-162, 0.121425, 8.93615e+14, 0.000142286, 3.80655e-05
0.00132194, 99, 0.167401, 3.93708e-164, 0.11483, 9.30652e+14, 0.000146156, 4.23796e-05
0.00132194, 100, 0.172981, 7.61802e-166, 0.108655, 9.68827e+14, 0.000150092, 3.92922e-05
0.00132194, 101, 0.177991, 1.47324e-167, 0.102868, 1.00817e+15, 0.000154093, 4.72649e-05
0.00132194, 102, 0.183133, 2.84758e-169, 0.0974426, 1.04869e+15, 0.00015816, 4.70308e-05
0.00132194, 103, 0.188014, 5.50112e-171, 0.0923517, 1.09042e+15, 0.000162294, 4.21793e-05
0.00132194, 104, 0.193396, 1.06219e-172, 0.0875722, 1.13339e+15, 0.000166494, 4.81176e-05
0.00132194, 105, 0.200407, 2.04992e-174, 0.0830823, 1.17762e+15, 0.000170762, 4.66118e-05
0.00159228, 5, 3.02243e-06, 0.0650585, 1.29094e+06, 3.46499e+09, 7.27884e-08, 1.88923e-08
0.00159228, 6, 6.35429e-06, 3.0926e-05, 473598, 7.185e+09, 1.12206e-07, 2.91233e-08
0.00159228, 7, 1.18741e-05, 1.43959e-08, 202863, 1.33111e+10, 1.62581e-07, 4.2198e-08
0.00159228, 8, 2.04084e-05, 1.45103e-11, 97330, 2.27082e+10, 2.24945e-07, 5.83847e-08
0.00159228, 9, 3.28237e-05, 2.80078e-13, 50922.3, 3.63741e+10, 3.0029e-07, 7.79406e-08
0.00159228, 10, 5.01502e-05, 8.7562e-15, 28526.1, 5.54399e+10, 3.89572e-07, 1.01114e-07
0.00159228, 11, 7.35011e-05, 2.63029e-16, 16888.1, 8.11695e+10, 4.93714e-07, 1.28144e-07
0.00159228, 12, 0.000104086, 7.58448e-18, 10465.1, 1.1496e+11, 6.13613e-07, 1.59264e-07
0.00159228, 13, 0.00014316, 2.11236e-19, 6738.35, 1.58342e+11, 7.50139e-07, 1.94699e-07
0.00159228, 14, 0.000192138, 5.71059e-21, 4482.68, 2.12978e+11, 9.04142e-07, 2.45177e-07
0.00159228, 15, 0.000252431, 1.50447e-22, 3067.18, 2.80664e+11, 1.07645e-06, 2.98693e-07
0.00159228, 16, 0.000325455, 3.875e-24, 2150.71, 3.63331e+11, 1.26788e-06, 3.29079e-07
0.00159228, 17, 0.000413005, 9.78362e-26, 1540.89, 4.63039e+11, 1.47921e-06, 4.51618e-07
0.00159228, 18, 0.000516388, 2.42674e-27, 1125.23, 5.81985e+11, 1.71124e-06, 4.44155e-07
0.00159228, 19, 0.000637168, 5.92452e-29, 835.79, 7.22498e+11, 1.96472e-06, 5.91524e-07
0.00159228, 20, 0.00077786, 1.42585e-30, 630.343, 8.87038e+11, 2.2404e-06, 5.81499e-07
0.00159228, 21, 0.000939455, 3.38749e-32, 481.987, 1.0782e+12, 2.53903e-06, 6.90208e-07
0.00159228, 22, 0.00112413, 7.95376e-34, 373.179, 1.29871e+12, 2.86132e-06, 7.4266e-07
0.00159228, 23, 0.00133323, 1.84756e-35, 292.239, 1.55143e+12, 3.208e-06, 8.32642e-07
0.00159228, 24, 0.001569, 4.24959e-37, 231.249, 1.83936e+12, 3.57977e-06, 9.29135e-07
0.00159228, 25, 0.00183279, 9.68624e-39, 184.745, 2.16562e+12, 3.97733e-06, 1.2134e-06
0.00159228, 26, 0.00212673, 2.18941e-40, 148.898, 2.53347e+12, 4.40136e-06, 1.14238e-06
0.00159228, 27, 0.00245378, 4.91058e-42, 120.988, 2.9463e+12, 4.85254e-06, 1.33104e-06
0.00159228, 28, 0.00281315, 1.09348e-43, 99.0541, 3.40764e+12, 5.33154e-06, 1.38381e-06
0.00159228, 29, 0.00320957, 2.41864e-45, 81.6682, 3.92116e+12, 5.83901e-06, 1.51552e-06
0.00159228, 30, 0.00364323, 5.31637e-47, 67.7758, 4.49063e+12, 6.37562e-06, 1.6548e-06
0.00159228, 31, 0.00411641, 1.16175e-48, 56.5917, 5.11999e+12, 6.94201e-06, 1.84602e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.00159228, 33, 0.00518809, 5.45877e-52, 40.125, 6.57473e+12, 8.16668e-06, 2.11967e-06
0.00159228, 34, 0.00578788, 1.1745e-53, 34.0493, 7.40863e+12, 8.82622e-06, 2.39038e-06
0.00159228, 35, 0.00643682, 2.51549e-55, 29.0314, 8.31944e+12, 9.51806e-06, 2.54147e-06
0.00159228, 36, 0.00714, 5.36426e-57, 24.8644, 9.31177e+12, 1.02428e-05, 2.65854e-06
0.00159228, 37, 0.00789233, 1.13925e-58, 21.3861, 1.03903e+13, 1.10011e-05, 2.94657e-06
0.00159228, 38, 0.00868801, 2.41014e-60, 18.4685, 1.156e+13, 1.17935e-05, 3.07625e-06
0.00159228, 39, 0.00958629, 5.08002e-62, 16.0098, 1.28257e+13, 1.26206e-05, 3.2917e-06
