# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 0.5, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
1.51991e-05, 33, 1.73922e-05, 1.59826e-26, 4203.56, 2.51978e+18, 8.16668e-06, 1.99109e-06
1.51991e-05, 34, 1.95468e-05, 2.53823e-27, 3567.05, 2.83937e+18, 8.82622e-06, 2.20765e-06
1.51991e-05, 35, 2.18593e-05, 4.01281e-28, 3041.37, 3.18845e+18, 9.51806e-06, 2.36098e-06
1.51991e-05, 36, 2.43411e-05, 6.317e-29, 2604.83, 3.56876e+18, 1.02428e-05, 2.51717e-06
1.51991e-05, 37, 2.7025e-05, 9.90412e-30, 2240.45, 3.98211e+18, 1.10011e-05, 2.67692e-06
1.51991e-05, 38, 2.99373e-05, 1.54688e-30, 1934.79, 4.43038e+18, 1.17935e-05, 2.94762e-06
1.51991e-05, 39, 3.30628e-05, 2.40721e-31, 1677.21, 4.91547e+18, 1.26206e-05, 3.1198e-06
1.51991e-05, 40, 3.64329e-05, 3.73311e-32, 1459.2, 5.43935e+18, 1.34831e-05, 3.30047e-06
1.51991e-05, 41, 4.01366e-05, 5.77029e-33, 1273.89, 6.00402e+18, 1.43814e-05, 3.49181e-06
1.51991e-05, 42, 4.40218e-05, 8.89124e-34, 1115.76, 6.61156e+18, 1.53162e-05, 3.69454e-06
1.51991e-05, 43, 4.7958e-05, 1.36593e-34, 980.319, 7.26408e+18, 1.62881e-05, 4.05603e-06
1.51991e-05, 44, 5.22774e-05, 2.09244e-35, 863.881, 7.96375e+18, 1.72977e-05, 4.26354e-06
1.51991e-05, 45, 5.69004e-05, 3.19662e-36, 763.44, 8.71278e+18, 1.83454e-05, 4.47902e-06
1.51991e-05, 46, 6.17988e-05, 4.87074e-37, 676.512, 9.51345e+18, 1.94319e-05, 4.71057e-06
1.51991e-05, 47, 6.70088e-05, 7.40306e-38, 601.043, 1.03681e+19, 2.05578e-05, 4.95455e-06
1.51991e-05, 48, 7.28171e-05, 1.1225e-38, 535.324, 1.1279e+19, 2.17236e-05, 5.19847e-06
1.51991e-05, 49, 7.84209e-05, 1.69809e-39, 477.931, 1.22487e+19, 2.29298e-05, 5.66729e-06
1.51991e-05, 50, 8.44606e-05, 2.56316e-40, 427.67, 1.32797e+19, 2.4177e-05, 5.91895e-06
1.51991e-05, 51, 9.08652e-05, 3.86072e-41, 383.538, 1.43743e+19, 2.54657e-05, 6.18916e-06
1.51991e-05, 52, 9.76264e-05, 5.80327e-42, 344.687, 1.55353e+19, 2.67965e-05, 6.4777e-06
1.51991e-05, 53, 0.000104687, 8.70609e-43, 310.403, 1.67653e+19, 2.817e-05, 6.77341e-06
1.51991e-05, 54, 0.000112354, 1.30362e-43, 280.077, 1.80668e+19, 2.95866e-05, 7.06653e-06
1.51991e-05, 55, 0.000119972, 1.94843e-44, 253.191, 1.94427e+19, 3.10469e-05, 7.68045e-06
1.51991e-05, 56, 0.000128169, 2.90707e-45, 229.303, 2.08958e+19, 3.25514e-05, 7.99845e-06
1.51991e-05, 57, 0.000136752, 4.32999e-46, 208.033, 2.24288e+19, 3.41007e-05, 8.32332e-06
1.51991e-05, 58, 0.000145791, 6.43881e-47, 189.056, 2.40447e+19, 3.56953e-05, 8.66841e-06
1.51991e-05, 59, 0.000155688, 9.55951e-48, 172.091, 2.57463e+19, 3.73356e-05, 9.01928e-06
1.51991e-05, 60, 0.000164819, 1.4171e-48, 156.896, 2.75367e+19, 3.90223e-05, 9.36906e-06
1.51991e-05, 61, 0.00017499, 2.09758e-49, 143.262, 2.94189e+19, 4.07558e-05, 9.72256e-06
1.51991e-05, 62, 0.000185562, 3.10037e-50, 131.005, 3.13959e+19, 4.25366e-05, 1.04787e-05
1.51991e-05, 63, 0.00019669, 4.5762e-51, 119.969, 3.3471e+19, 4.43652e-05, 1.08609e-05
1.51991e-05, 64, 0.000208147, 6.74546e-52, 110.016, 3.56473e+19, 4.62422e-05, 1.12572e-05
1.51991e-05, 65, 0.000219925, 9.93002e-53, 101.023, 3.7928e+19, 4.81681e-05, 1.16661e-05
1.51991e-05, 66, 0.000232817, 1.45995e-53, 92.8864, 4.03165e+19, 5.01433e-05, 1.20811e-05
1.51991e-05, 67, 0.00024509, 2.14385e-54, 85.5131, 4.2816e+19, 5.21683e-05, 1.24992e-05
1.51991e-05, 68, 0.00025836, 3.14434e-55, 78.8215, 4.543e+19, 5.42437e-05, 1.29258e-05
1.51991e-05, 69, 0.000272112, 4.60641e-56, 72.7401, 4.81619e+19, 5.637e-05, 1.39132e-05
1.51991e-05, 70, 0.000286369, 6.74072e-57, 67.2055, 5.10151e+19, 5.85476e-05, 1.44008e-05
1.51991e-05, 71, 0.000301036, 9.85315e-58, 62.1617, 5.39933e+19, 6.0777e-05, 1.48747e-05
1.51991e-05, 72, 0.000316256, 1.43874e-58, 57.5592, 5.71001e+19, 6.30587e-05, 1.53561e-05
1.51991e-05, 73, 0.000332017, 2.09864e-59, 53.3541, 6.0339e+19, 6.53931e-05, 1.58454e-05
1.51991e-05, 74, 0.000348292, 3.05814e-60, 49.5073, 6.37138e+19, 6.77809e-05, 1.63436e-05
1.51991e-05, 75, 0.000365449, 4.45195e-61, 45.984, 6.72283e+19, 7.02224e-05, 1.68543e-05
1.51991e-05, 76, 0.000382735, 6.47483e-62, 42.7532, 7.08861e+19, 7.27181e-05, 1.73768e-05
1.51991e-05, 77, 0.000400339, 9.40812e-63, 39.7873, 7.46913e+19, 7.52686e-05, 1.79101e-05
1.51991e-05, 78, 0.000418503, 1.36579e-63, 37.0615, 7.86476e+19, 7.78742e-05, 1.84537e-05
1.51991e-05, 79, 0.000437421, 1.98098e-64, 34.5537, 8.2759e+19, 8.05355e-05, 1.90077e-05
1.51991e-05, 80, 0.000459245, 2.8708e-65, 32.244, 8.70296e+19, 8.32529e-05, 2.04491e-05
1.51991e-05, 81, 0.000478799, 4.15681e-66, 30.1145, 9.14633e+19, 8.60268e-05, 2.10377e-05
1.51991e-05, 82, 0.000497628, 6.01398e-67, 28.1493, 9.60644e+19, 8.88579e-05, 2.16359e-05
1.51991e-05, 83, 0.000518544, 8.69392e-68, 26.3338, 1.00837e+20, 9.17464e-05, 2.22439e-05
1.51991e-05, 84, 0.000540675, 1.25583e-68, 24.6552, 1.05785e+20, 9.46929e-05, 2.28635e-05
1.51991e-05, 85, 0.000562983, 1.81264e-69, 23.1015, 1.10913e+20, 9.76979e-05, 2.34968e-05
1.51991e-05, 86, 0.000585935, 2.61439e-70, 21.6622, 1.16225e+20, 0.000100762, 2.41435e-05
1.51991e-05, 87, 0.000609465, 3.76802e-71, 20.3277, 1.21726e+20, 0.000103885, 2.48012e-05
1.51991e-05, 88, 0.000635193, 5.42684e-72, 19.0893, 1.2742e+20, 0.000107068, 2.54674e-05
1.51991e-05, 89, 0.000658112, 7.81048e-73, 17.939, 1.33311e+20, 0.000110311, 2.61427e-05
1.51991e-05, 90, 0.000683318, 1.12335e-73, 16.8698, 1.39405e+20, 0.000113615, 2.68301e-05
1.51991e-05, 91, 0.000709724, 1.61458e-74, 15.8751, 1.45704e+20, 0.00011698, 2.87867e-05
1.51991e-05, 92, 0.00073651, 2.31912e-75, 14.949, 1.52215e+20, 0.000120407, 2.96182e-05
1.51991e-05, 93, 0.000763693, 3.32897e-76, 14.086, 1.58942e+20, 0.000123896, 3.03633e-05
1.51991e-05, 94, 0.000791186, 4.77557e-77, 13.2813, 1.65889e+20, 0.000127447, 3.11203e-05
1.51991e-05, 95, 0.000819501, 6.8466e-78, 12.5304, 1.73062e+20, 0.000131061, 3.18894e-05
1.51991e-05, 96, 0.000848744, 9.80992e-79, 11.8291, 1.80465e+20, 0.000134739, 3.31398e-05
1.51991e-05, 97, 0.000878386, 1.40476e-79, 11.1738, 1.88102e+20, 0.00013848, 3.39379e-05
1.51991e-05, 98, 0.000908795, 2.01043e-80, 10.5609, 1.9598e+20, 0.000142286, 3.47482e-05
1.51991e-05, 99, 0.000939784, 2.87562e-81, 9.98735, 2.04102e+20, 0.000146156, 3.59675e-05
1.51991e-05, 100, 0.000971831, 4.11087e-82, 9.45026, 2.12475e+20, 0.000150092, 3.69216e-05
1.51991e-05, 101, 0.00100413, 5.87358e-83, 8.94698, 2.21102e+20, 0.000154093, 3.79019e-05
1.51991e-05, 102, 0.00103694, 8.38766e-84, 8.47506, 2.29989e+20, 0.00015816, 3.88335e-05
1.51991e-05, 103, 0.00107444, 1.19716e-84, 8.03229, 2.39142e+20, 0.000162294, 3.9713e-05
1.51991e-05, 104, 0.00110795, 1.70783e-85, 7.61659, 2.48565e+20, 0.000166494, 4.06053e-05
1.51991e-05, 105, 0.00114145, 2.43512e-86, 7.22608, 2.58264e+20, 0.000170762, 4.15103e-05
1.83074e-05, 5, 1.04314e-08, 1.29222e+12, 1.1228e+08, 7.59911e+14, 7.27884e-08, 2.23133e-08
1.83074e-05, 6, 2.21929e-08, 4.02294e+10, 4.11911e+07, 1.57575e+15, 1.12206e-07, 3.38905e-08
1.83074e-05, 7, 4.1944e-08, 1.111e+09, 1.7644e+07, 2.91927e+15, 1.62581e-07, 4.85879e-08
nan, nan, nan, nan, nan, nan, nan, nan
1.83074e-05, 9, 1.18231e-07, 679908, 4.42896e+06, 7.97724e+15, 3.0029e-07, 8.71766e-08
1.83074e-05, 10, 1.82278e-07, 15837.3, 2.48105e+06, 1.21586e+16, 3.89572e-07, 1.12157e-07
1.83074e-05, 11, 2.69133e-07, 360.132, 1.46884e+06, 1.78014e+16, 4.93714e-07, 1.39546e-07
1.83074e-05, 12, 3.84229e-07, 8.03904, 910204, 2.5212e+16, 6.13613e-07, 1.70963e-07
1.83074e-05, 13, 5.32371e-07, 0.176824, 586067, 3.47261e+16, 7.50139e-07, 2.06513e-07
1.83074e-05, 14, 7.21095e-07, 0.00383703, 389880, 4.67084e+16, 9.04142e-07, 2.45762e-07
1.83074e-05, 15, 9.53945e-07, 8.07598e-05, 266768, 6.15528e+16, 1.07645e-06, 2.89335e-07
1.83074e-05, 16, 1.23843e-06, 1.71066e-06, 187058, 7.96824e+16, 1.26788e-06, 3.39483e-07
1.83074e-05, 17, 1.58077e-06, 3.59154e-08, 134019, 1.0155e+17, 1.47921e-06, 3.95572e-07
1.83074e-05, 18, 1.99082e-06, 7.47982e-10, 97867.1, 1.27636e+17, 1.71124e-06, 4.49868e-07
1.83074e-05, 19, 2.47366e-06, 1.5463e-11, 72692.7, 1.58452e+17, 1.96472e-06, 5.12361e-07
1.83074e-05, 20, 3.03939e-06, 3.17791e-13, 54824, 1.94537e+17, 2.2404e-06, 5.73013e-07
1.83074e-05, 21, 3.70449e-06, 6.52914e-15, 41920.8, 2.36461e+17, 2.53903e-06, 6.42853e-07
1.83074e-05, 22, 4.44406e-06, 1.3963e-16, 32457.2, 2.84822e+17, 2.86132e-06, 7.28487e-07
1.83074e-05, 23, 5.30615e-06, 4.02462e-18, 25417.5, 3.40247e+17, 3.208e-06, 8.28757e-07
1.83074e-05, 24, 6.28734e-06, 2.84877e-19, 20112.9, 4.03392e+17, 3.57977e-06, 9.05827e-07
1.83074e-05, 25, 7.38489e-06, 3.99614e-20, 16068.1, 4.74944e+17, 3.97733e-06, 1.00177e-06
1.83074e-05, 26, 8.62301e-06, 6.50472e-21, 12950.4, 5.55618e+17, 4.40136e-06, 1.10705e-06
1.83074e-05, 27, 9.99758e-06, 1.07307e-21, 10522.9, 6.46156e+17, 4.85254e-06, 1.2291e-06
1.83074e-05, 28, 1.15395e-05, 1.76221e-22, 8615.22, 7.47334e+17, 5.33154e-06, 1.33128e-06
1.83074e-05, 29, 1.32334e-05, 2.87576e-23, 7103.08, 8.59953e+17, 5.83901e-06, 1.48285e-06
1.83074e-05, 30, 1.51149e-05, 4.6643e-24, 5894.8, 9.84844e+17, 6.37562e-06, 1.58662e-06
1.83074e-05, 31, 1.7243e-05, 7.52167e-25, 4922.05, 1.12287e+18, 6.94201e-06, 1.75351e-06
1.83074e-05, 32, 1.94212e-05, 1.2064e-25, 4133.43, 1.27492e+18, 7.53882e-06, 1.87956e-06
1.83074e-05, 33, 2.18928e-05, 1.92511e-26, 3489.87, 1.44191e+18, 8.16668e-06, 2.06665e-06
1.83074e-05, 34, 2.4558e-05, 3.05731e-27, 2961.43, 1.62479e+18, 8.82622e-06, 2.21618e-06
1.83074e-05, 35, 2.74802e-05, 4.83345e-28, 2525, 1.82455e+18, 9.51806e-06, 2.37526e-06
1.83074e-05, 36, 3.07646e-05, 7.60885e-29, 2162.58, 2.04217e+18, 1.02428e-05, 2.53194e-06
1.83074e-05, 37, 3.40034e-05, 1.19295e-29, 1860.06, 2.27871e+18, 1.10011e-05, 2.69296e-06
1.83074e-05, 38, 3.76505e-05, 1.86322e-30, 1606.3, 2.53523e+18, 1.17935e-05, 2.95783e-06
1.83074e-05, 39, 4.15765e-05, 2.8995e-31, 1392.45, 2.81281e+18, 1.26206e-05, 3.12558e-06
1.83074e-05, 40, 4.57868e-05, 4.49655e-32, 1211.45, 3.11259e+18, 1.34831e-05, 3.30049e-06
1.83074e-05, 41, 5.03115e-05, 6.95034e-33, 1057.61, 3.43572e+18, 1.43814e-05, 3.49365e-06
1.83074e-05, 42, 5.53571e-05, 1.07095e-33, 926.328, 3.78338e+18, 1.53162e-05, 3.83519e-06
1.83074e-05, 43, 6.02426e-05, 1.64527e-34, 813.878, 4.15677e+18, 1.62881e-05, 4.0648e-06
1.83074e-05, 44, 6.57668e-05, 2.52035e-35, 717.209, 4.55715e+18, 1.72977e-05, 4.27396e-06
1.83074e-05, 45, 7.14681e-05, 3.85034e-36, 633.821, 4.98578e+18, 1.83454e-05, 4.48522e-06
1.83074e-05, 46, 7.77364e-05, 5.86682e-37, 561.652, 5.44395e+18, 1.94319e-05, 4.70075e-06
1.83074e-05, 47, 8.45045e-05, 8.91701e-38, 498.996, 5.933e+18, 2.05578e-05, 4.9316e-06
1.83074e-05, 48, 9.10205e-05, 1.35205e-38, 444.436, 6.45428e+18, 2.17236e-05, 5.40714e-06
1.83074e-05, 49, 9.82886e-05, 2.04536e-39, 396.787, 7.00918e+18, 2.29298e-05, 5.65536e-06
1.83074e-05, 50, 0.000105874, 3.08734e-40, 355.059, 7.59911e+18, 2.4177e-05, 5.90574e-06
1.83074e-05, 51, 0.000114008, 4.65025e-41, 318.42, 8.22552e+18, 2.54657e-05, 6.17789e-06
1.83074e-05, 52, 0.000122424, 6.99006e-42, 286.166, 8.88988e+18, 2.67965e-05, 6.46418e-06
1.83074e-05, 53, 0.000131309, 1.04865e-42, 257.702, 9.5937e+18, 2.817e-05, 6.74982e-06
1.83074e-05, 54, 0.000140639, 1.57022e-43, 232.525, 1.03385e+19, 2.95866e-05, 7.34575e-06
1.83074e-05, 55, 0.000150436, 2.3469e-44, 210.204, 1.11259e+19, 3.10469e-05, 7.663e-06
1.83074e-05, 56, 0.000160666, 3.50158e-45, 190.371, 1.19573e+19, 3.25514e-05, 7.95799e-06
1.83074e-05, 57, 0.000171462, 5.21549e-46, 172.713, 1.28346e+19, 3.41007e-05, 8.27062e-06
1.83074e-05, 58, 0.000182579, 7.75557e-47, 156.957, 1.37592e+19, 3.56953e-05, 8.61099e-06
1.83074e-05, 59, 0.000194493, 1.15145e-47, 142.873, 1.4733e+19, 3.73356e-05, 8.96887e-06
1.83074e-05, 60, 0.00020658, 1.7069e-48, 130.258, 1.57575e+19, 3.90223e-05, 9.32867e-06
1.83074e-05, 61, 0.000219293, 2.52654e-49, 118.938, 1.68346e+19, 4.07558e-05, 9.68739e-06
1.83074e-05, 62, 0.00023253, 3.73441e-50, 108.763, 1.79659e+19, 4.25366e-05, 1.04878e-05
1.83074e-05, 63, 0.000246284, 5.51205e-51, 99.6008, 1.91534e+19, 4.43652e-05, 1.08575e-05
1.83074e-05, 64, 0.000260565, 8.12493e-52, 91.3368, 2.03987e+19, 4.62422e-05, 1.12414e-05
1.83074e-05, 65, 0.000275294, 1.19607e-52, 83.8711, 2.17038e+19, 4.81681e-05, 1.16447e-05
1.83074e-05, 66, 0.000290679, 1.75852e-53, 77.1159, 2.30706e+19, 5.01433e-05, 1.20625e-05
1.83074e-05, 67, 0.000307408, 2.58227e-54, 70.9944, 2.45009e+19, 5.21683e-05, 1.24845e-05
1.83074e-05, 68, 0.000324558, 3.78737e-55, 65.439, 2.59967e+19, 5.42437e-05, 1.29111e-05
1.83074e-05, 69, 0.000340372, 5.54844e-56, 60.3901, 2.756e+19, 5.637e-05, 1.39306e-05
1.83074e-05, 70, 0.000359721, 8.11922e-57, 55.7952, 2.91927e+19, 5.85476e-05, 1.44625e-05
1.83074e-05, 71, 0.000378186, 1.18682e-57, 51.6077, 3.0897e+19, 6.0777e-05, 1.49384e-05
1.83074e-05, 72, 0.000395659, 1.73296e-58, 47.7867, 3.26748e+19, 6.30587e-05, 1.54167e-05
1.83074e-05, 73, 0.00041499, 2.52782e-59, 44.2955, 3.45282e+19, 6.53931e-05, 1.58986e-05
1.83074e-05, 74, 0.000435233, 3.68354e-60, 41.1018, 3.64594e+19, 6.77809e-05, 1.63868e-05
1.83074e-05, 75, 0.00045609, 5.36239e-61, 38.1767, 3.84705e+19, 7.02224e-05, 1.68846e-05
1.83074e-05, 76, 0.000477614, 7.79896e-62, 35.4945, 4.05636e+19, 7.27181e-05, 1.73962e-05
1.83074e-05, 77, 0.000500203, 1.13321e-62, 33.0321, 4.27411e+19, 7.52686e-05, 1.82453e-05
1.83074e-05, 78, 0.000523069, 1.6451e-63, 30.7691, 4.5005e+19, 7.78742e-05, 1.87858e-05
1.83074e-05, 79, 0.000546591, 2.3861e-64, 28.6871, 4.73577e+19, 8.05355e-05, 1.93334e-05
1.83074e-05, 80, 0.000570482, 3.45789e-65, 26.7695, 4.98015e+19, 8.32529e-05, 1.98911e-05
1.83074e-05, 81, 0.000595412, 5.0069e-66, 25.0016, 5.23387e+19, 8.60268e-05, 2.04602e-05
1.83074e-05, 82, 0.000620957, 7.24386e-67, 23.37, 5.49716e+19, 8.88579e-05, 2.10412e-05
1.83074e-05, 83, 0.000647178, 1.04719e-67, 21.8628, 5.77025e+19, 9.17464e-05, 2.16308e-05
1.83074e-05, 84, 0.000674204, 1.51265e-68, 20.4691, 6.05341e+19, 9.46929e-05, 2.22319e-05
1.83074e-05, 85, 0.000701946, 2.18333e-69, 19.1793, 6.34685e+19, 9.76979e-05, 2.2846e-05
1.83074e-05, 86, 0.000731702, 3.14905e-70, 17.9843, 6.65084e+19, 0.000100762, 2.34779e-05
1.83074e-05, 87, 0.000759885, 4.5386e-71, 16.8764, 6.96562e+19, 0.000103885, 2.41206e-05
1.83074e-05, 88, 0.000789884, 6.53665e-72, 15.8482, 7.29144e+19, 0.000107068, 2.47686e-05
1.83074e-05, 89, 0.000820266, 9.40775e-73, 14.8933, 7.62856e+19, 0.000110311, 2.71954e-05
1.83074e-05, 90, 0.00085358, 1.35307e-73, 14.0056, 7.97724e+19, 0.000113615, 2.79799e-05
1.83074e-05, 91, 0.000884778, 1.94477e-74, 13.1798, 8.33774e+19, 0.00011698, 2.86875e-05
1.83074e-05, 92, 0.000920161, 2.79339e-75, 12.4109, 8.71032e+19, 0.000120407, 2.94119e-05
1.83074e-05, 93, 0.000953588, 4.00975e-76, 11.6944, 9.09525e+19, 0.000123896, 3.0148e-05
1.83074e-05, 94, 0.000987466, 5.75219e-77, 11.0264, 9.49279e+19, 0.000127447, 3.08931e-05
1.83074e-05, 95, 0.00102404, 8.24676e-78, 10.4029, 9.90323e+19, 0.000131061, 3.16484e-05
1.83074e-05, 96, 0.00105664, 1.18161e-78, 9.82073, 1.03268e+20, 0.000134739, 3.24187e-05
1.83074e-05, 97, 0.00109363, 1.69204e-79, 9.27665, 1.07639e+20, 0.00013848, 3.3204e-05
1.83074e-05, 98, 0.00113538, 2.42157e-80, 8.76783, 1.12147e+20, 0.000142286, 3.40011e-05
1.83074e-05, 99, 0.00117014, 3.46369e-81, 8.29167, 1.16795e+20, 0.000146156, 3.4809e-05
1.83074e-05, 100, 0.00120959, 4.95156e-82, 7.84577, 1.21586e+20, 0.000150092, 3.56242e-05
1.83074e-05, 101, 0.00125729, 7.07474e-83, 7.42794, 1.26523e+20, 0.000154093, 3.64528e-05
1.83074e-05, 102, 0.00129147, 1.0103e-83, 7.03615, 1.31608e+20, 0.00015816, 3.7294e-05
1.83074e-05, 103, 0.00133334, 1.44199e-84, 6.66854, 1.36846e+20, 0.000162294, 3.81492e-05
1.83074e-05, 104, 0.00137595, 2.05709e-85, 6.32343, 1.42238e+20, 0.000166494, 4.09461e-05
1.83074e-05, 105, 0.00141901, 2.9331e-86, 5.99922, 1.47788e+20, 0.000170762, 4.18508e-05
2.20513e-05, 5, 1.32302e-08, 8.92593e+11, 9.32165e+07, 4.34849e+14, 7.27884e-08, 2.24446e-08
2.20513e-05, 6, 2.81404e-08, 2.78003e+10, 3.41976e+07, 9.01703e+14, 1.12206e-07, 3.42632e-08
2.20513e-05, 7, 5.31599e-08, 7.6816e+08, 1.46483e+07, 1.67052e+15, 1.62581e-07, 4.92414e-08
2.20513e-05, 8, 9.21047e-08, 1.95282e+07, 7.02801e+06, 2.84983e+15, 2.24945e-07, 6.71649e-08
2.20513e-05, 9, 1.49738e-07, 470667, 3.677e+06, 4.56487e+15, 3.0029e-07, 8.89283e-08
2.20513e-05, 10, 2.3042e-07, 10961.6, 2.05981e+06, 6.95758e+15, 3.89572e-07, 1.13955e-07
2.20513e-05, 11, 3.40657e-07, 249.268, 1.21946e+06, 1.01866e+16, 4.93714e-07, 1.42666e-07
2.20513e-05, 12, 4.863e-07, 5.56609, 755668, 1.44272e+16, 6.13613e-07, 1.84545e-07
2.20513e-05, 13, 6.74333e-07, 0.122468, 486563, 1.98716e+16, 7.50139e-07, 2.11828e-07
2.20513e-05, 14, 9.1024e-07, 0.0026605, 323686, 2.67283e+16, 9.04142e-07, 2.5272e-07
2.20513e-05, 15, 1.20474e-06, 5.60379e-05, 221475, 3.52228e+16, 1.07645e-06, 2.97851e-07
2.20513e-05, 16, 1.56407e-06, 1.18767e-06, 155299, 4.55972e+16, 1.26788e-06, 3.47304e-07
2.20513e-05, 17, 1.99817e-06, 2.49405e-08, 111265, 5.81104e+16, 1.47921e-06, 4.01631e-07
2.20513e-05, 18, 2.51411e-06, 5.19596e-10, 81251, 7.30379e+16, 1.71124e-06, 4.58944e-07
2.20513e-05, 19, 3.12512e-06, 1.07488e-11, 60350.8, 9.06719e+16, 1.96472e-06, 5.2691e-07
2.20513e-05, 20, 3.83395e-06, 2.21142e-13, 45515.8, 1.11321e+17, 2.2404e-06, 5.88713e-07
2.20513e-05, 21, 4.67548e-06, 4.56552e-15, 34803.4, 1.35312e+17, 2.53903e-06, 6.61614e-07
2.20513e-05, 22, 5.63793e-06, 1.01219e-16, 26946.5, 1.62986e+17, 2.86132e-06, 7.41912e-07
2.20513e-05, 23, 6.69191e-06, 3.49556e-18, 21102, 1.94702e+17, 3.208e-06, 8.35321e-07
2.20513e-05, 24, 7.92384e-06, 3.15956e-19, 16698.1, 2.30836e+17, 3.57977e-06, 9.34208e-07
2.20513e-05, 25, 9.35821e-06, 4.75893e-20, 13340.1, 2.71781e+17, 3.97733e-06, 1.00901e-06
2.20513e-05, 26, 1.08637e-05, 7.82409e-21, 10751.6, 3.17945e+17, 4.40136e-06, 1.14273e-06
2.20513e-05, 27, 1.26005e-05, 1.2923e-21, 8736.29, 3.69754e+17, 4.85254e-06, 1.23023e-06
2.20513e-05, 28, 1.45406e-05, 2.12254e-22, 7152.51, 4.27652e+17, 5.33154e-06, 1.37167e-06
2.20513e-05, 29, 1.6681e-05, 3.46386e-23, 5897.1, 4.92097e+17, 5.83901e-06, 1.46787e-06
2.20513e-05, 30, 1.90313e-05, 5.61816e-24, 4893.96, 5.63564e+17, 6.37562e-06, 1.63856e-06
2.20513e-05, 31, 2.1615e-05, 9.05988e-25, 4086.38, 6.42547e+17, 6.94201e-06, 1.75867e-06
2.20513e-05, 32, 2.44541e-05, 1.45311e-25, 3431.65, 7.29555e+17, 7.53882e-06, 1.92428e-06
2.20513e-05, 33, 2.76099e-05, 2.3188e-26, 2897.35, 8.25114e+17, 8.16668e-06, 2.05205e-06
2.20513e-05, 34, 3.09398e-05, 3.68253e-27, 2458.63, 9.29767e+17, 8.82622e-06, 2.17355e-06
2.20513e-05, 35, 3.45557e-05, 5.82191e-28, 2096.3, 1.04407e+18, 9.51806e-06, 2.39587e-06
2.20513e-05, 36, 3.85027e-05, 9.16488e-29, 1795.41, 1.16861e+18, 1.02428e-05, 2.5667e-06
2.20513e-05, 37, 4.27943e-05, 1.43692e-29, 1544.25, 1.30396e+18, 1.10011e-05, 2.72232e-06
2.20513e-05, 38, 4.75681e-05, 2.24425e-30, 1333.58, 1.45075e+18, 1.17935e-05, 2.92751e-06
2.20513e-05, 39, 5.23616e-05, 3.49245e-31, 1156.04, 1.6096e+18, 1.26206e-05, 3.09667e-06
2.20513e-05, 40, 5.75941e-05, 5.41611e-32, 1005.77, 1.78114e+18, 1.34831e-05, 3.2704e-06
2.20513e-05, 41, 6.32104e-05, 8.37171e-33, 878.044, 1.96605e+18, 1.43814e-05, 3.62174e-06
2.20513e-05, 42, 6.9228e-05, 1.28997e-33, 769.053, 2.16499e+18, 1.53162e-05, 3.83926e-06
2.20513e-05, 43, 7.57093e-05, 1.98173e-34, 675.696, 2.37866e+18, 1.62881e-05, 4.06918e-06
2.20513e-05, 44, 8.24981e-05, 3.03577e-35, 595.44, 2.60777e+18, 1.72977e-05, 4.28714e-06
2.20513e-05, 45, 8.98581e-05, 4.63775e-36, 526.21, 2.85304e+18, 1.83454e-05, 4.50777e-06
2.20513e-05, 46, 9.75651e-05, 7.0666e-37, 466.294, 3.11523e+18, 1.94319e-05, 4.72648e-06
2.20513e-05, 47, 0.000105583, 1.07406e-37, 414.276, 3.39508e+18, 2.05578e-05, 5.11999e-06
2.20513e-05, 48, 0.00011432, 1.62855e-38, 368.978, 3.69337e+18, 2.17236e-05, 5.26501e-06
2.20513e-05, 49, 0.00012338, 2.46364e-39, 329.419, 4.01091e+18, 2.29298e-05, 5.51507e-06
2.20513e-05, 50, 0.000132967, 3.71871e-40, 294.776, 4.34849e+18, 2.4177e-05, 5.77276e-06
2.20513e-05, 51, 0.000142995, 5.60124e-41, 264.358, 4.70694e+18, 2.54657e-05, 6.16279e-06
2.20513e-05, 52, 0.00015438, 8.41955e-42, 237.58, 5.08712e+18, 2.67965e-05, 6.47565e-06
2.20513e-05, 53, 0.000164952, 1.2631e-42, 213.949, 5.48987e+18, 2.817e-05, 7.02861e-06
2.20513e-05, 54, 0.000176337, 1.89133e-43, 193.047, 5.91607e+18, 2.95866e-05, 7.30537e-06
2.20513e-05, 55, 0.000188701, 2.82684e-44, 174.515, 6.36662e+18, 3.10469e-05, 7.58657e-06
2.20513e-05, 56, 0.000201509, 4.21766e-45, 158.05, 6.84243e+18, 3.25514e-05, 7.87603e-06
2.20513e-05, 57, 0.000214781, 6.28208e-46, 143.389, 7.34443e+18, 3.41007e-05, 8.18891e-06
2.20513e-05, 58, 0.000228761, 9.34161e-47, 130.309, 7.87355e+18, 3.56953e-05, 8.54576e-06
2.20513e-05, 59, 0.000243361, 1.38692e-47, 118.616, 8.43075e+18, 3.73356e-05, 8.92267e-06
2.20513e-05, 60, 0.000258723, 2.05596e-48, 108.142, 9.01703e+18, 3.90223e-05, 9.68486e-06
2.20513e-05, 61, 0.000274626, 3.04323e-49, 98.7446, 9.63336e+18, 4.07558e-05, 1.00504e-05
