LOG10_Z,LOG10_CS44,LOG10_CS66,LOG10_CS46
0.82898102246944805,-0.25550026574657997,-1.2148557234799475,-0.73518955362606619
0.83178250327693748,-0.20431845776272511,-1.1629200384931677,-0.68325641374923485
0.8345839840844268,-0.15308452660028934,-1.1116692215076232,-0.63223438723296332
0.83738546489191612,-0.10185228582456006,-1.0604928683390196,-0.58122822404444252
0.84018694569940555,-0.051358718649910567,-1.0096928310534254,-0.53054163184769676
0.84298842650689487,-0.001035944383611868,-0.95865096046592757,-0.48007700193495817
0.84578990731438419,0.048974762502532493,-0.90840214184365242,-0.42998878631708026
0.84859138812187362,0.098448086386009409,-0.85784351802301551,-0.3795729752559317
0.85139286892936294,0.14869781166257681,-0.80809361431025195,-0.32921008917183192
0.85419434973685227,0.19887843161666779,-0.75766229893315307,-0.2789657499776918
0.8569958305443417,0.24775441401440218,-0.70830324112879983,-0.23016609909916141
0.85979731135183102,0.29676723277104944,-0.65920454488223923,-0.18081561008909355
0.86259879215932034,0.34512909919059132,-0.60952877690046847,-0.1312946378081486
0.86540027296680977,0.39474001698442085,-0.56035541242125597,-0.083040960668658473
0.86820175377429909,0.4434661230212863,-0.51193753315565016,-0.033705995184443109
0.87100323458178841,0.49187016582825605,-0.46274805244798678,0.014083060619048588
0.87380471538927784,0.54043099099581737,-0.41358232634444597,0.063424301856896348
0.87660619619676716,0.58829330503836608,-0.36605086009183396,0.11157136260472068
0.87940767700425648,0.6364261968801459,-0.31742298942645064,0.15985520416823334
0.88220915781174591,0.68402744797108661,-0.26869506225764239,0.20751302461536725
0.88501063861923523,0.73193434320270667,-0.22067472555761927,0.25571428134861679
0.88781211942672456,0.77917372933582718,-0.17306154465571236,0.30265830695754409
0.89061360023421399,0.82716805316919817,-0.12580751685315603,0.35042053788632294
0.89341508104170331,0.87421660252685662,-0.07826071962596412,0.39777272398899804
0.89621656184919263,0.92180650880046799,-0.030598020444038025,0.44541176604790655
0.89901804265668206,0.96814387832150262,0.016808480256990162,0.49229018320415296
0.90181952346417138,1.0148189361920215,0.064203950417404773,0.53924687819757977
0.9046210042716607,1.0618167308192323,0.11058287354897528,0.58641300274644514
0.90742248507915013,1.1087738767855002,0.15753687216189211,0.6330413637707647
0.91022396588663945,1.154747226601768,0.20417649823219283,0.67925982303625054
0.91302544669412877,1.2011749954316207,0.25122075265014859,0.72612052674614858
0.9158269275016182,1.2476563329727113,0.29752726574447391,0.7726255921019336
0.91862840830910764,1.2931171839873812,0.34431605441913504,0.81928088094498053
0.92142988911659685,1.3401052695625972,0.39081886205320943,0.86496319273609057
0.92423136992408628,1.3857035896503178,0.43634350389703735,0.91097899126784421
0.92703285073157571,1.4315368974325562,0.48252736671051821,0.95735014747519598
0.92983433153906492,1.4767598075076946,0.52821794940391043,1.0024278678607081
0.93263581234655435,1.5226117050871883,0.57467871052815755,1.0486085003214087
0.93543729315404378,1.5682949200694043,0.61988420192054228,1.0940736778726383
0.93823877396153299,1.6133175626075207,0.66537048648979491,1.1390551809200098
0.94104025476902242,1.6590832996196765,0.71119652178384729,1.1850251018971367
0.94384173557651185,1.7039100862300869,0.756486400742859,1.2294628135273791
0.94664321638400117,1.7487608223044631,0.80193088481649855,1.2752294787725378
0.94944469719149049,1.793525218151498,0.84707455411572563,1.3202465361310496
0.95224617799897993,1.8390242515628494,0.89217022277526437,1.365348505439886
0.95504765880646925,1.8834062025349898,0.93693213111442508,1.4101173458323168
0.95784913961395857,1.928267632315019,0.98231088907363284,1.4547266027658625
0.960650620421448,1.9733022009652295,1.0271907361171806,1.4996316371609666
0.96345210122893732,2.0170950238770793,1.0713928821039591,1.5441583579260092
0.96625358203642664,2.0623665888579517,1.1163764798706346,1.5890590015661443
0.96905506284391607,2.1062255272915844,1.1607143082959386,1.6339230746271227
0.97185654365140539,2.150091650753077,1.2052735966995454,1.6782070607307931
0.97465802445889471,2.1953064166499079,1.249906831952994,1.7219530358134998
0.97745950526638414,2.2388784082079325,1.2940353445672175,1.7664825463230986
0.98026098607387346,2.2827208331978222,1.3390221856889206,1.8104174418372172
0.98306246688136278,2.3268687946394127,1.3822098373964304,1.8546551003087024
0.98586394768885222,2.370452748619897,1.4267545537009085,1.8983002148120873
0.98866542849634154,2.4140612541295092,1.4709545610240347,1.9422564168363687
0.99146690930383086,2.4577493477000916,1.5152862697873832,1.9865811206250217
0.99426839011132029,2.501555917932905,1.5582440489756952,2.0298050043661897
0.99706987091880961,2.5451379875054503,1.6029719276883196,2.0739775339035944
0.99987135172629893,2.5885555467030334,1.6464813570794481,2.1174056409736064
1.0026728325337884,2.6328051375315304,1.6900810670416737,2.1606366738548375
1.0054743133412778,2.6758953617895092,1.7330783073312173,2.2044017792110866
1.008275794148767,2.7187598434816351,1.7779376638079496,2.2477040643628139
1.0110772749562564,2.7624407131457569,1.8210057209221444,2.2911139316094156
1.0138787557637459,2.8052914173802153,1.863862892385727,2.3348386429334806
1.0166802365712351,2.8489674451609437,1.9074329018155747,2.3782518883978674
1.0194817173787245,2.8915556834888614,1.9504345127744116,2.4209935446845261
1.0222831981862139,2.9347543025475948,1.9941583582660298,2.464304031995753
1.0250846789937031,2.9772569827957227,2.0365469886069203,2.5078204967084385
1.0278861598011926,3.0206124087506736,2.0798982524581224,2.5504345925673619
1.030687640608682,3.0634953128221576,2.123160104915061,2.593407695584907
1.0334891214161712,3.1061786979236854,2.1661874931314302,2.6356646550938687
1.0362906022236607,3.1488743907408989,2.2087816929479511,2.6784599454963405
1.0390920830311501,3.1918121093659653,2.2520711874063188,2.7215030818930783
1.0418935638386393,3.2348367800538069,2.2951851929904374,2.7645726866988412
1.0446950446461287,3.277052788163064,2.3375994007727359,2.8072203260657984
1.0474965254536182,3.3195246999589849,2.3804717351793205,2.8498493059928216
1.0502980062611074,3.3622641848207011,2.4228610156300023,2.8924280185787259
1.0530994870685968,3.4043831739680273,2.4661097481439866,2.9351161541123667
1.0559009678760862,3.4468636825332246,2.5083858160026709,2.9770400619469828
1.0587024486835754,3.4890925340004526,2.550471949380833,3.0196766934049504
1.0615039294910649,3.5320917163759686,2.5933025391182989,3.0615659308778334
1.0643054102985543,3.5739359606508248,2.636396124820207,3.1042154934121244
1.0671068911060435,3.6160065134691126,2.6779564993870695,3.1468718717658488
1.0699083719135329,3.6584456127004565,2.7206230188656253,3.1892197204795476
1.0727098527210224,3.7006835264756432,2.7627103571718972,3.2315580584787384
1.0755113335285116,3.7424242379388239,2.8047509417242096,3.2732960217877802
1.078312814336001,3.7841414435493932,2.8472755036239663,3.3153715766980096
1.0811142951434904,3.8267815292894043,2.8896797336575881,3.3578314958625155
1.0839157759509797,3.8688797953713974,2.9319877686413971,3.4000801676584267
1.0867172567584691,3.9104878355108847,2.9735986706079203,3.4416937749149823
1.0895187375659585,3.9522376951506151,3.0149854407123966,3.4837975183806171
1.0923202183734477,3.9942667429908081,3.0583703937171443,3.525589564502936
1.0951216991809372,4.0354767126780162,3.0998090993560847,3.5676708976925315
1.0979231799884266,4.0779973117409476,3.1413014011760616,3.6090792429081175
1.1007246607959158,4.1194923958282939,3.1838510917165008,3.6511577810348026
1.1035261416034052,4.1609289475174904,3.2254856835378596,3.693147594224635
1.1063276224108947,4.2029814697652341,3.2666678304353405,3.7339679364786993
1.1091291032183839,4.2447348580787958,3.3092572281904822,3.7759161667956533
1.1119305840258733,4.2849581185310397,3.3503097829948603,3.8175078164122493
1.1147320648333627,4.3273131529368669,3.3927476215555434,3.8593909225517753
1.1175335456408519,4.3685084264839205,3.4343411770930676,3.9002380272618757
1.1203350264483414,4.4100261813144863,3.475109060035297,3.9423302989881965
1.1231365072558308,4.4514025093338132,3.5169154837874741,3.9840220931369572
1.12593798806332,4.4933381011993836,3.5589159407369833,4.0255954881265135
1.1287394688708094,4.5347403866757494,3.600182509322567,4.0672052071592244
1.1315409496782989,4.5757745880127709,3.6422060977313895,4.1086256821210476
1.1343424304857881,4.6169381084318797,3.6832431123551594,4.1502135045708402
1.1371439112932775,4.6582085269695916,3.7253412852104333,4.1907227291074607
1.139945392100767,4.6997516687479068,3.7657634764261942,4.2327848118124773
1.1427468729082562,4.7408598680866687,3.8077027040500737,4.2741826986423526
1.1455483537157456,4.7815074414974079,3.8490491284031729,4.3155567977094398
1.148349834523235,4.8232490743283751,3.8900907122712649,4.3563589665153293
1.1511513153307242,4.8636908594857902,3.9311377709937605,4.3978055576049746
1.1539527961382137,4.9060437094703406,3.9725818633404923,4.4391079571753611
1.1567542769457031,4.9468645018531037,4.0137178738016495,4.480654652847214
1.1595557577531923,4.9883804562438518,4.0550248924150702,4.5212675962446411
1.162357238560682,5.0292376617145518,4.0956017923250858,4.562364099176385
1.1651587193681712,5.069874378360371,4.1372172977020263,4.603213504592131
1.1679602001756604,5.1111115541454053,4.1784461191974405,4.6439349010701196
1.17076168098315,5.1518425739139353,4.2193843967023712,4.6854544006742271
1.1735631617906392,5.1930026857739922,4.2611430614607686,4.7266446089910064
1.1763646425981285,5.234101947271605,4.3014896163101817,4.7671573363206727
1.1791661234056181,5.2746919504200696,4.342789537749665,4.8086528019761321
1.1819676042131073,5.3155802178297593,4.3830259712560418,4.8489894850774489
1.1847690850205965,5.3560418476746516,4.4249464101440354,4.8897722302661233
1.1875705658280862,5.3974500872504549,4.4656533854682134,4.930837135942733
1.1903720466355754,5.437946958352704,4.5061500834282135,4.9721392770831692
1.1931735274430646,5.4788778285227338,4.5474262290836673,5.0129663951547094
1.1959750082505543,5.5189797827961629,4.5884355733758859,5.0529505190672177
1.1987764890580435,5.5599880017199945,4.6293327492735692,5.0941988426603446
1.2015779698655327,5.6008705052170811,4.6699097424505318,5.1353919716644345
1.2043794506730223,5.6416544476623631,4.7111126548997557,5.1756649177898915
1.2071809314805115,5.6827888467911478,4.751349528484365,5.2164418515389261
1.2099824122880007,5.722606180824453,4.7920487475112932,5.2577220892972925
1.2127838930954904,5.764103935051784,4.8328262034099891,5.2988946506605412
1.2155853739029796,5.8042417009580918,4.8738989099415022,5.3376510253519198
1.2183868547104688,5.8449686693292504,4.9143909862858672,5.3795113427370387
1.2211883355179585,5.8853383491278004,4.9551107895808357,5.4195449053311773
1.2239898163254477,5.9264098900164441,4.9960094045038996,5.4603710665424554
1.2267912971329371,5.9664138783700587,5.0360124150815961,5.5009751489688101
1.2295927779404265,6.00668937025572,5.0773014024138883,5.5416211568207743
1.2323942587479157,6.0482574234144222,5.1176223723890928,5.5817144038543223
1.2351957395554052,6.0877973313670122,5.1584870342814284,5.6225231534495599
1.2379972203628946,6.1286088758781023,5.198357077056829,5.6631743668654497
1.2407987011703838,6.168627631924279,5.2387883460931342,5.7036117113064799
1.2436001819778733,6.2086817780971852,5.2793109091744999,5.7440492985049891
1.2464016627853627,6.2493961074541149,5.320936720613715,5.7842718702813514
1.2492031435928519,6.2898743435555691,5.3609809826298935,5.8248873150817762
1.2520046244003413,6.3300559527145541,5.4012331789129231,5.8650552435791701
1.2548061052078308,6.3708315928617836,5.4419521154776476,5.9057202708761771
1.25760758601532,6.4116024380408749,5.482166147075616,5.9464642758102517
1.2604090668228094,6.4511493391108372,5.5225683046505569,5.986800767844314
1.2632105476302988,6.4922780750553439,5.5630735514742842,6.0271620597553817
1.266012028437788,6.5317201038497341,5.6031217536362243,6.067425890646919
1.2688135092452775,6.5717421754178886,5.6439761511116764,6.1077481483427913
1.2716149900527669,6.6129174215614501,5.6841265249805808,6.1475446313663236
1.2744164708602561,6.6533187164441268,5.7241032982049509,6.1883494140176749
1.2772179516677455,6.6929799767917411,5.7644566650603517,6.2282489053614931
1.280019432475235,6.7334951415589224,5.8050312579375127,6.2691315817709121
1.2828209132827242,6.7737671300604907,5.845259928819285,6.3088478483178934
1.2856223940902136,6.8137758439982212,5.8854152854788495,6.3491802653095721
1.288423874897703,6.8536629541050189,5.9254335954210466,6.3897214521684802
1.2912253557051923,6.8942487100798902,5.9662211918390415,6.4297395747653505
1.2940268365126817,6.9339284562187977,6.0063950946411779,6.4698178174362244
1.2968283173201711,6.9744389962232249,6.0468088013584005,6.5098102522067061
1.2996297981276603,7.0147044391552065,6.0864888128671168,6.5501230775115609
1.3024312789351498,7.0544719583253412,6.1271787663794735,6.5906254457838127
1.3052327597426392,7.0948596125717627,6.1675434044895274,6.6311058947945556
1.3080342405501284,7.1346584445429935,6.2076862774813524,6.6707179215490902
1.3108357213576178,7.1750997567839523,6.2474871501699081,6.7106947531996246
1.3136372021651073,7.2151180286891003,6.2875796245312845,6.7505869912491576
1.3164386829725965,7.25474754087693,6.3270996866835647,6.7910639765287595
1.3192401637800859,7.2951656712864112,6.367578773526243,6.8303887845327829
1.3220416445875753,7.335530277853338,6.407977329466279,6.8709146155171164
1.3248431253950645,7.3756717538329033,6.4475617704043664,6.9108070758230546
1.327644606202554,7.4151371653881819,6.4878913640865088,6.9512879997931778
1.3304460870100434,7.4551870252783168,6.5278737031255734,6.9914090519925232
1.3332475678175326,7.4949334525448918,6.5688259778484488,7.0311678135734876
1.3360490486250221,7.5350228906837025,6.6080480371131047,7.070371093456437
1.3388505294325115,7.5749911558601726,6.6485566682491886,7.1112753181193238
1.3416520102400007,7.6157851674133017,6.6884072838369741,7.1513700172183858
1.3444534910474901,7.6549081575537334,6.7281735381814558,7.1912226933723407
1.3472549718549796,7.6950241201985179,6.7686093267103349,7.231215473643454
1.3500564526624688,7.7347334853718861,6.8078036277709453,7.2711061618358928
1.3528579334699582,7.774493214958861,6.8486457203806417,7.3107584950068478
1.3556594142774476,7.8150412774574116,6.8883749643960961,7.3510504666274095
1.3584608950849368,7.8546093673835387,6.9281596979614806,7.3912382178987714
1.3612623758924263,7.8946054112633792,6.9683373644678754,7.4307296334202864
1.3640638566999157,7.9343790740549087,7.0086694889640144,7.4710237320179296
1.3668653375074049,7.9745714734847155,7.0480025807966085,7.5107678795421187
1.3696668183148943,8.0148120710855331,7.0883338898805945,7.5502017925744198
1.3724682991223838,8.0540522681949689,7.1278735327282883,7.5904511225516549
1.375269779929873,8.0942846452839969,7.1681648866121987,7.6310409859238186
1.3780712607373624,8.1333954769275163,7.207882549214486,7.6708411387334809
1.3808727415448518,8.1734438073882973,7.24749145895706,7.7103165425190454
1.3836742223523411,8.213594405871147,7.2868654118495888,7.7505226142251553
1.3864757031598305,8.2532350835983159,7.3277149954657173,7.7901980648719595
1.3892771839673199,8.2931284066857334,7.3678900407427106,7.8292137402433299
1.3920786647748091,8.3325010545095264,7.4068458712376888,7.8697381371568289
1.3948801455822986,8.3727894542318904,7.4465566367963447,7.9090283053143207
1.397681626389788,8.4120988977875033,7.4869405018352273,7.9490743593403845
1.4004831071972772,8.4525699717667973,7.5272480474126722,7.9888414695910246
1.4032845880047666,8.4924307344279413,7.5661267636872065,8.0289559752668396
1.4060860688122561,8.532142222368071,7.6061682883580763,8.068851154507966
1.4088875496197453,8.5711001000813383,7.6453712859827059,8.1086959650449675
1.4116890304272347,8.6119254602007409,7.6858025345763208,8.1486299023768201
1.4144905112347241,8.6511664761090419,7.7259643790687713,8.187498636402994
1.4172919920422133,8.6903209512928914,7.7654026736359354,8.2277838609234237
1.420093472849703,8.7302395508637929,7.8054082684261026,8.2670324886628972
1.4228949536571922,8.7705829056140843,7.8446521876130664,8.3065696308768242
1.4256964344646814,8.8091713017733451,7.88425788499283,8.3469914040605335
1.4284979152721711,8.8495868410090086,7.9241486057773916,8.3864899362171332
1.4312993960796603,8.8898078137181358,7.9644594617028321,8.4258257842515931
1.4341008768871495,8.9287898924516735,8.0040862324086479,8.4660211824788814
1.4369023576946391,8.9687963161412352,8.0434110201311828,8.5053043113824689
1.4397038385021284,9.0083379039966633,8.0831416678029129,8.5455558670550413
1.4425053193096176,9.0483724079412688,8.1230541959848122,8.5850896000029451
1.4453068001171072,9.0875440050755802,8.1628150151972783,8.6250751817721412
1.4481082809245964,9.1275583346256823,8.2024518634672265,8.6648720626808835
1.4509097617320856,9.1671932865661105,8.2418978106595215,8.7039531648356565
1.4537112425395753,9.2071838941965591,8.2822176552126958,8.7433524402657508
1.4565127233470645,9.2462597970333853,8.3213349722091436,8.783683459944811
1.4593142041545537,9.2861654965004465,8.3612731722074489,8.8236335789984217
1.4621156849620434,9.3255632369616794,8.401254837778783,8.8625484398060674
1.4649171657695326,9.364165509365252,8.4402128771677631,8.9024115376906359
1.4677186465770218,9.4049252548462956,8.4802443203856708,8.9423958688876368
1.4705201273845114,9.4439523972924118,8.519718449740493,8.9817695654676228
1.4733216081920006,9.4835443897192615,8.5593424119376227,9.0217388598633175
1.4761230889994899,9.5234459802904983,8.5994510169267624,9.0608963414876005
1.4789245698069795,9.5634564792083054,8.6390019388424282,9.1005237667891876
1.4817260506144687,9.6034097130568359,8.6792456449128075,9.1400847066423907
1.4845275314219581,9.6427540160475029,8.7176147175606999,9.179754258243193
1.4873290122294476,9.6819095531039689,8.7577970385101835,9.2196600721281161
1.4901304930369368,9.7216322075112487,8.7978978284598828,9.2589788597431717
1.4929319738444262,9.7608516236954959,8.8376205318409582,9.2984359591583452
1.4957334546519157,9.801106859881946,8.8765193102450439,9.3385785877785281
1.4985349354594049,9.8406380600743919,8.9164507445113461,9.3775424787612334
1.5013364162668943,9.880180309716831,8.9563577919047201,9.4174468784449097
1.5041378970743837,9.9198447684436726,8.9949529672730844,9.4573051221239055
1.5069393778818729,9.9591196671167346,9.0350137967094408,9.4963526568287318
1.5097408586893624,9.9984484217684777,9.0751962460861844,9.5368008788814596
1.5125423394968518,10.038790691220331,9.1143432606250023,9.5762945976773466
1.515343820304341,10.077662118039139,9.153919885577011,9.6150083718491715
1.5181453011118304,10.117268886253493,9.19342056545349,9.6553198067004846
1.5209467819193199,10.156868695801442,9.2330446451021952,9.694158804705193
1.5237482627268091,10.196337893856546,9.2723993203189146,9.7334710851202217
1.5265497435342985,10.235861399581861,9.3121345673277425,9.7736961031273406
1.5293512243417879,10.275925558084902,9.3511735159851952,9.8128060377588486
1.5321527051492771,10.314883280260803,9.3912469515960471,9.8531055825978289
1.5349541859567666,10.353954495498172,9.4308754456549035,9.8919425549199538
1.537755666764256,10.393846356088709,9.4698699263797153,9.931012792359974
1.5405571475717452,10.433171061872425,9.5091150172314993,9.9714317315833387
1.5433586283792347,10.473219432238693,9.5492372340538019,10.010313304146022
1.5461601091867241,10.512824750650392,9.5888105772535503,10.050005712882289
1.5489615899942133,10.552133526771254,9.6279432160289211,10.089743379572619
1.5517630708017027,10.590986729301797,9.6684362387406662,10.128841046557366
1.5545645516091922,10.631260606078483,9.706526397494871,10.168625881623843
1.5573660324166814,10.670710830910139,9.74665536160472,10.207227304588335
1.5601675132241708,10.70961098641593,9.7860507452814751,10.247760416752508
1.5629689940316602,10.749340721010689,9.82602943835,10.287001980517005
1.5657704748391494,10.788823811622642,9.8658041497475271,10.326211394979882
1.5685719556466389,10.828346762549486,9.9052112301517674,10.365895916222728
1.5713734364541283,10.868213972641612,9.9449554425648277,10.405385032149434
1.5741749172616175,10.906769690246826,9.9830942529901758,10.44437956674928
1.5769763980691069,10.946417385387942,10.022924760679421,10.484403350046481
1.5797778788765964,10.985955877788227,10.062676890418505,10.523843075639755
1.5825793596840856,11.02575968652333,10.102178762045465,10.562812048073045
1.585380840491575,11.065065561248558,10.142411419329703,10.602857063398861
1.5881823212990644,11.104576186435416,10.181107345261536,10.642495573351626
1.5909838021065537,11.144224604435262,10.220869411633648,10.681499830097946
1.5937852829140431,11.183721498751506,10.259576162954462,10.721590726179121
1.5965867637215325,11.222735972238494,10.299843753454381,10.760899430353518
1.5993882445290217,11.262057472570831,10.339226335390856,10.800026729112176
1.6021897253365114,11.30145717941849,10.37851592916223,10.839731723528061
1.6049912061440006,11.34114528973611,10.418600153306631,10.878643469653941
1.6077926869514898,11.380741487584229,10.45640495629471,10.91830683419284
1.6105941677589795,11.420265840589407,10.496750393313956,10.958145232954349
1.6133956485664687,11.459733119526597,10.536587178524016,10.996845322205258
1.6161971293739579,11.499088933810844,10.575655540525693,11.036064790792976
1.6189986101814475,11.538598003023887,10.614905935602957,11.075586586757122
1.6218000909889367,11.577648028612131,10.653978606565349,11.114973812491021
1.6246015717964259,11.616783013261575,10.693755758630219,11.155512623271155
1.6274030526039156,11.656188174892783,10.732846535820475,11.19406883372983
1.6302045334114048,11.695528174866009,10.772841935024571,11.233592972238577
1.633006014218894,11.735488405221851,10.811976038049151,11.272767570852196
1.6358074950263837,11.774622395964123,10.851946801377757,11.312732257645832
1.6386089758338729,11.814128165745545,10.890491196139433,11.352414548825296
1.6414104566413621,11.853161176639805,10.930038916020942,11.391431728830121
1.6442119374488517,11.892332335240868,10.970294322871654,11.430992003049049
1.647013418256341,11.932157396856658,11.008922792784208,11.47001986251537
1.6498148990638302,11.971852245974315,11.048552460686766,11.510038439895869
1.6526163798713198,12.010858187358547,11.088313749771128,11.548982100912671
1.655417860678809,12.049806902584189,11.127940934835454,11.588835184912092
1.6582193414862982,12.089490335215228,11.167077560462369,11.628183318978389
1.6610208222937879,12.129112647655036,11.20563764480127,11.667624342999375
1.6638223031012771,12.168960423336092,11.245148567346535,11.706368934538578
1.6666237839087663,12.207941341027286,11.285212024071592,11.745860349048293
1.669425264716256,12.24683649734278,11.324174182723574,11.785314329674462
1.6722267455237452,12.286694865751842,11.364192941810265,11.824766748402807
1.6750282263312344,12.32598325392734,11.402951290160384,11.864198936563438
1.677829707138724,12.365446776440079,11.442703882541004,11.903468577801551
